"location","Month","Tmax","Tmin","scenario","start_year","end_year","scenario_year","reference_year","scenario_type","labels"
"MS",2,1.85103047830923,1.74281824249166,"ssp245",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",3,2.47729666295884,2.04366662958843,"ssp245",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",4,1.87072413793103,1.72605973303671,"ssp245",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",5,1.86129977753059,1.75060389321468,"ssp245",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",6,2.11421290322581,1.73937608453838,"ssp245",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",7,1.99533481646274,1.96729021134594,"ssp245",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",8,1.99373592880979,1.67433982202447,"ssp245",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",9,1.71415150166852,1.34894905450501,"ssp245",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",10,1.95088264738598,1.81191334816463,"ssp245",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",11,0.654134705228032,0.741030589543938,"ssp245",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",12,1.60294805339266,1.34169933259177,"ssp245",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",1,2.50082680756396,2.27164627363737,"ssp245",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",2,2.5784659621802,2.55705695216908,"ssp245",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",3,2.93004182424917,2.34693759733037,"ssp245",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",4,2.67427897664071,2.162840378198,"ssp245",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",5,2.89079332591769,2.28270389321468,"ssp245",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",6,2.63103225806451,2.38785672969967,"ssp245",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",7,3.19461868743048,2.66492569521691,"ssp245",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",8,3.42283270300334,2.29977208008899,"ssp245",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",9,2.58386763070078,1.94146518353726,"ssp245",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",10,2.86977942157953,2.17783915461624,"ssp245",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",11,1.52011212458287,1.45143381535039,"ssp245",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",12,2.17348676307008,1.94818320355951,"ssp245",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",1,1.61488487208009,1.53643982202447,"ssp585",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",2,2.42861112347052,2.62472146829811,"ssp585",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",3,2.85863537263626,1.95228921023359,"ssp585",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",4,2.87950478309232,2.15424360400445,"ssp585",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",5,1.8378255839822,1.62501679644049,"ssp585",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",6,2.24692258064516,2.17505995550612,"ssp585",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",7,3.34644449388209,2.61485472747497,"ssp585",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",8,2.96598109010011,1.83774304783092,"ssp585",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",9,2.82395150166852,2.0981426028921,"ssp585",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",10,2.63489232480534,1.90524560622914,"ssp585",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",11,0.968286318131257,1.18429187986652,"ssp585",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",12,1.7786254727475,1.47141868743048,"ssp585",2035,2065,2050,2005,"relative","FIO-ESM-2-0"
"MS",1,4.7825106785317,4.10094627363737,"ssp585",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",2,4.18118209121246,3.87007630700779,"ssp585",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",3,4.2409127919911,3.84904082313682,"ssp585",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",4,3.92333058954394,3.44207586206896,"ssp585",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",5,5.14438364849833,4.28963292547275,"ssp585",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",6,4.87677096774193,4.31257608453838,"ssp585",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",7,6.68893159065628,5.57035150166852,"ssp585",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",8,6.65852302558398,5.32492046718576,"ssp585",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",9,5.6408127919911,4.52031679644049,"ssp585",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",10,5.53628264738598,4.46415205784205,"ssp585",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",11,2.94947986651835,3.11968220244716,"ssp585",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",12,4.3681383759733,3.69481223581758,"ssp585",2070,2100,2085,2005,"relative","FIO-ESM-2-0"
"MS",1,0.461192436040045,0.413058954393771,"ssp126",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",2,1.20058909899889,0.968139710789766,"ssp126",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",3,1.23603759733037,1.16119710789766,"ssp126",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",4,1.70052903225806,1.0021426028921,"ssp126",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",5,1.63025461624027,0.92052146829811,"ssp126",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",6,1.24779410456062,0.317908453837598,"ssp126",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",7,1.80004060066741,1.01396562847609,"ssp126",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",8,1.8392468298109,0.834605005561736,"ssp126",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",9,1.34703337041157,0.213470745272526,"ssp126",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",10,0.206938153503893,-0.153980978865406,"ssp126",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",11,0.718023915461623,0.647617463848721,"ssp126",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",12,1.16864327030033,1.0595276974416,"ssp126",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",1,0.68064404894327,0.717491212458287,"ssp126",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",2,0.629960066740823,0.642439710789766,"ssp126",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",3,1.8201021134594,1.77006484983315,"ssp126",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",4,1.57181612903226,1.1185426028921,"ssp126",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",5,0.961683648498331,0.687189210233593,"ssp126",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",6,1.19901668520578,0.69453426028921,"ssp126",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",7,1.0918341490545,0.630701112347053,"ssp126",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",8,1.18917263626251,0.514098553948832,"ssp126",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",9,1.43058820912125,0.401680422691879,"ssp126",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",10,0.861238153503892,0.441996440489432,"ssp126",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",11,0.935762625139043,0.786814238042269,"ssp126",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",12,0.516607786429366,0.140214794215795,"ssp126",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",1,1.29386662958843,1.2486234705228,"ssp245",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",2,1.80051167964405,2.09938164627364,"ssp245",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",3,2.87597953281424,2.69183259176863,"ssp245",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",4,2.36734838709677,1.78059098998888,"ssp245",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",5,1.05274816462736,1.20228921023359,"ssp245",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",6,1.27568765294772,1.6880213570634,"ssp245",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",7,1.42227608453837,1.96926240266963,"ssp245",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",8,1.4137532814238,1.78390177975528,"ssp245",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",9,1.12135595105673,1.31514816462736,"ssp245",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",10,0.533367185761957,1.30835127919911,"ssp245",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",11,0.736543270300333,1.15379165739711,"ssp245",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",12,0.926581979977753,0.667205116796441,"ssp245",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",1,2.2730021134594,2.61680088987764,"ssp245",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",2,2.57196329254727,2.42681390433815,"ssp245",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",3,2.52516340378198,2.54507130144605,"ssp245",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",4,2.49493870967742,2.09499098998888,"ssp245",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",5,1.1593126807564,1.73964404894327,"ssp245",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",6,2.31592313681869,2.9039084538376,"ssp245",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",7,1.61112447163515,2.62658820912125,"ssp245",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",8,2.27101457174638,2.89130500556174,"ssp245",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",9,1.33189466073415,2.10442880978865,"ssp245",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",10,1.47433170189099,2.33470611790879,"ssp245",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",11,1.70340456062291,2.34384649610679,"ssp245",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",12,2.41207552836485,2.43410511679644,"ssp245",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",1,2.66207630700779,2.88008476084538,"ssp370",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",2,1.74787942157953,2.01326229143493,"ssp370",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",3,2.33598275862069,2.17872614015573,"ssp370",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",4,2.16191935483871,1.64599744160178,"ssp370",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",5,1.44257719688543,0.992515016685206,"ssp370",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",6,1.73347797552837,1.21466329254728,"ssp370",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",7,1.67913737486096,1.00581078976641,"ssp370",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",8,2.38863392658509,1.51188242491657,"ssp370",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",9,2.22470756395996,1.21779655172414,"ssp370",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",10,1.70119944382647,1.06147385984427,"ssp370",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",11,1.30570778642937,1.47612391546162,"ssp370",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",12,2.60171746384872,2.34715027808676,"ssp370",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",1,2.54717630700779,2.50901379310345,"ssp370",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",2,2.74872458286986,2.81415906562848,"ssp370",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",3,4.11017953281424,3.57423259176863,"ssp370",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",4,3.18056451612903,2.17389421579533,"ssp370",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",5,3.05004493882091,2.0000021134594,"ssp370",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",6,3.57672636262514,2.43516006674082,"ssp370",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",7,4.15704382647386,2.61520111234705,"ssp370",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",8,4.26110166852058,2.86291145717464,"ssp370",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",9,3.34332046718576,2.01171268075639,"ssp370",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",10,3.46348331479422,2.48758998887653,"ssp370",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",11,3.58652714126808,3.19664972191324,"ssp370",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",12,2.7965852057842,2.43426318131257,"ssp370",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",1,2.03533114571746,2.24070088987764,"ssp585",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",2,2.80230522803115,2.80765906562848,"ssp585",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",3,3.06196340378198,2.84883904338154,"ssp585",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",4,2.12190967741935,1.74098131256952,"ssp585",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",5,0.772015906562848,1.14543437152392,"ssp585",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",6,1.74368442714127,1.65142780867631,"ssp585",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",7,2.06102447163515,2.01804304783092,"ssp585",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",8,2.01367908787542,1.95932436040044,"ssp585",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",9,1.5757914349277,1.55252880978865,"ssp585",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",10,0.870418798665183,1.02268676307008,"ssp585",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",11,1.95761746384872,2.27520456062291,"ssp585",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",12,1.7094723025584,1.51949866518354,"ssp585",2035,2065,2050,2005,"relative","GFDL-ESM4"
"MS",1,3.37266017797553,3.61105572858732,"ssp585",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",2,3.46927296996663,3.84588164627364,"ssp585",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",3,4.03506017797553,3.96856484983315,"ssp585",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",4,3.11553870967742,3.04281357063404,"ssp585",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",5,2.9088191323693,3.1676021134594,"ssp585",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",6,3.58411991101224,3.9653084538376,"ssp585",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",7,3.34096318131257,4.1086849833148,"ssp585",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",8,4.32510812013348,4.75124694104561,"ssp585",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",9,3.01187530589544,3.54068042269188,"ssp585",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",10,2.31481879866518,3.41829966629588,"ssp585",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",11,2.99843036707453,3.69076907675195,"ssp585",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",12,3.29314327030033,3.48262447163515,"ssp585",2070,2100,2085,2005,"relative","GFDL-ESM4"
"MS",1,0.56489510567297,0.840825027808676,"ssp126",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",2,1.09683047830923,0.673022803114572,"ssp126",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",3,0.627122358175752,0.633181535038932,"ssp126",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",4,1.82371334816463,1.29935850945495,"ssp126",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",5,0.884471190211347,0.455073303670746,"ssp126",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",6,2.4456915461624,0.319794771968855,"ssp126",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",7,3.74770022246941,1.80613870967742,"ssp126",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",8,1.72176307007786,0.685702447163514,"ssp126",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",9,0.296086540600665,0.827737708565072,"ssp126",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",10,0.216945828698554,0.452818909899888,"ssp126",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",11,0.50706618464961,0.463778531701891,"ssp126",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",12,0.678607675194661,0.547359955506118,"ssp126",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",1,2.03244349276974,2.20724760845384,"ssp126",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",2,1.40837563959956,1.13249054505006,"ssp126",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",3,1.40034816462737,0.7817170189099,"ssp126",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",4,1.81779721913237,1.36209076751947,"ssp126",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",5,0.492245383759734,0.351544271412681,"ssp126",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",6,1.5176915461624,0.804781868743047,"ssp126",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",7,2.04334860956618,1.10524516129032,"ssp126",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",8,2.18431468298109,1.65194115684093,"ssp126",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",9,0.710502669632923,0.692224805339265,"ssp126",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",10,0.0428813125695218,0.720306006674082,"ssp126",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",11,0.488611345939933,0.506720467185762,"ssp126",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",12,1.1779786429366,1.11576640711902,"ssp126",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",1,1.7761467185762,2.13255406006674,"ssp245",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",2,1.58904660734149,0.73410022246941,"ssp245",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",3,1.55609010011124,1.35775572858732,"ssp245",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",4,1.17139721913237,1.15999721913237,"ssp245",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",5,1.25531635150167,0.618453948832036,"ssp245",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",6,1.39063670745272,0.898201223581758,"ssp245",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",7,3.36602925472748,1.99841935483871,"ssp245",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",8,2.24217597330367,1.86807341490545,"ssp245",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",9,3.05772847608454,1.8090022246941,"ssp245",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",10,1.40556840934372,1.28880278086763,"ssp245",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",11,1.15378553948832,1.08425272525028,"ssp245",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",12,0.745256062291435,0.83146318131257,"ssp245",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",1,1.39628542825362,1.72488631813126,"ssp245",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",2,2.10021434927697,1.9535873192436,"ssp245",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",3,1.68054816462736,1.64032024471635,"ssp245",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",4,1.96421657397108,1.56239721913237,"ssp245",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",5,0.896058286985539,0.305737819799777,"ssp245",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",6,2.26540767519466,0.897794771968854,"ssp245",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",7,4.1552679644049,2.40416451612903,"ssp245",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",8,3.43775339265851,2.37154438264739,"ssp245",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",9,2.46994460511679,1.82904093437152,"ssp245",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",10,1.10550066740823,1.16848665183537,"ssp245",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",11,1.31709844271413,1.46892046718576,"ssp245",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",12,1.05193993325918,0.982901890989989,"ssp245",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",1,1.292659621802,1.51738309232481,"ssp370",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",2,1.6970595105673,1.23411957730812,"ssp370",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",3,0.791483648498332,0.728523470522803,"ssp370",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",4,1.36512947719689,0.763248832035595,"ssp370",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",5,1.56458731924361,0.520302335928809,"ssp370",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",6,3.18138832035595,1.50195928809789,"ssp370",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",7,2.71201635150167,2.06726451612903,"ssp370",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",8,3.26337274749722,2.3842766407119,"ssp370",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",9,1.51493170189099,1.08563125695217,"ssp370",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",10,0.49202002224694,0.709057619577308,"ssp370",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",11,1.08593715239155,0.905291434927698,"ssp370",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",12,1.18692057842047,1.0427212458287,"ssp370",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",1,2.59783381535039,2.82097341490545,"ssp370",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",2,2.90591757508343,2.28713248053393,"ssp370",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",3,2.62427074527253,2.52952992213571,"ssp370",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",4,1.9748617352614,2.09630367074527,"ssp370",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",5,2.0891744160178,0.959331368186874,"ssp370",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",6,4.02801090100111,2.68575928809789,"ssp370",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",7,4.64801957730812,3.87343225806451,"ssp370",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",8,4.59642113459399,4.17283793103448,"ssp370",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",9,4.60920266963292,3.38794416017797,"ssp370",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",10,1.89258453837597,2.25038020022247,"ssp370",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",11,2.20765650723026,2.31782369299221,"ssp370",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",12,2.34130122358176,2.25531802002225,"ssp370",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",1,1.24702091212458,1.03238309232481,"ssp585",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",2,1.29935305895439,0.80193893214683,"ssp585",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",3,1.49667074527253,1.20283314794216,"ssp585",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",4,1.42875205784205,1.45879076751947,"ssp585",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",5,0.217238932146831,0.524373303670746,"ssp585",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",6,2.7094786429366,0.953733481646273,"ssp585",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",7,4.09243248053393,3.04672903225806,"ssp585",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",8,3.30156307007787,2.94814760845384,"ssp585",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",9,2.12093492769744,1.92036028921023,"ssp585",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",10,0.988432925472747,1.18318020022247,"ssp585",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",11,0.840682313681869,0.808320467185762,"ssp585",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",12,1.35003348164627,1.02044705228031,"ssp585",2035,2065,2050,2005,"relative","INM-CM4-8"
"MS",1,3.24387252502781,3.37569922135706,"ssp585",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",2,3.20619499443827,2.3387744160178,"ssp585",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",3,3.05889977753059,2.96706540600667,"ssp585",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",4,2.94052302558398,2.74084238042269,"ssp585",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",5,2.58289054505006,1.54146362625139,"ssp585",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",6,6.31313670745272,3.54271735261402,"ssp585",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",7,6.59682280311457,4.91475806451613,"ssp585",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",8,6.01165016685206,4.9068766407119,"ssp585",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",9,4.60279299221357,3.38400545050056,"ssp585",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",10,2.45137808676307,3.10632213570634,"ssp585",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",11,2.24905973303671,2.59456562847608,"ssp585",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",12,2.65891412680756,2.60524382647386,"ssp585",2070,2100,2085,2005,"relative","INM-CM4-8"
"MS",1,2.28939043381535,2.77988843159066,"ssp126",2035,2065,2050,2005,"relative","INM-CM5-0"
"MS",2,1.72067552836485,1.73559755283649,"ssp126",2035,2065,2050,2005,"relative","INM-CM5-0"
"MS",3,1.79956874304783,1.45709532814238,"ssp126",2035,2065,2050,2005,"relative","INM-CM5-0"
"MS",4,0.774654505005561,0.474379310344827,"ssp126",2035,2065,2050,2005,"relative","INM-CM5-0"
"MS",5,0.325202669632926,-0.196474193548386,"ssp126",2035,2065,2050,2005,"relative","INM-CM5-0"
"MS",6,2.55276407119021,1.28163081201335,"ssp126",2035,2065,2050,2005,"relative","INM-CM5-0"
"MS",7,3.07877252502781,1.79595973303671,"ssp126",2035,2065,2050,2005,"relative","INM-CM5-0"
"MS",8,2.56896062291435,1.73152869855395,"ssp126",2035,2065,2050,2005,"relative","INM-CM5-0"
"MS",9,1.77304694104561,0.561390433815351,"ssp126",2035,2065,2050,2005,"relative","INM-CM5-0"
"MS",10,1.02945394883204,0.631076529477197,"ssp126",2035,2065,2050,2005,"relative","INM-CM5-0"
"MS",11,0.660371190211346,0.734011123470523,"ssp126",2035,2065,2050,2005,"relative","INM-CM5-0"
"MS",12,1.53136462736374,1.60143214682981,"ssp126",2035,2065,2050,2005,"relative","INM-CM5-0"
"MS",1,2.21976462736374,2.88020133481646,"ssp126",2070,2100,2085,2005,"relative","INM-CM5-0"
"MS",2,2.24570778642937,2.19010400444939,"ssp126",2070,2100,2085,2005,"relative","INM-CM5-0"
