"","YEARMODA","DATE","Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec","Tmin_source","Tmax_source"
"7706",20110205,2011-02-05 12:00:00,"2011-02-05 12:00:00",2011,2,5,4,10,7.111,0,NA,NA
"7707",20110206,2011-02-06 12:00:00,"2011-02-06 12:00:00",2011,2,6,-1,15,5.056,0,NA,NA
"7708",20110207,2011-02-07 12:00:00,"2011-02-07 12:00:00",2011,2,7,-3,12,3.444,0,NA,NA
"7709",20110208,2011-02-08 12:00:00,"2011-02-08 12:00:00",2011,2,8,1,8,4.833,NA,NA,NA
"7710",20110209,2011-02-09 12:00:00,"2011-02-09 12:00:00",2011,2,9,-2,6,0.889,0,NA,NA
"7711",20110210,2011-02-10 12:00:00,"2011-02-10 12:00:00",2011,2,10,-4,10,3.444,NA,NA,NA
"7712",20110211,2011-02-11 12:00:00,"2011-02-11 12:00:00",2011,2,11,8,13,10.278,NA,NA,NA
"7713",20110212,2011-02-12 12:00:00,"2011-02-12 12:00:00",2011,2,12,3,12,7.5,0,NA,NA
"7714",20110213,2011-02-13 12:00:00,"2011-02-13 12:00:00",2011,2,13,2,10,5.222,NA,NA,NA
"7715",20110214,2011-02-14 12:00:00,"2011-02-14 12:00:00",2011,2,14,0,13,4.778,0,NA,NA
"7716",20110215,2011-02-15 12:00:00,"2011-02-15 12:00:00",2011,2,15,1,6,2.889,NA,NA,NA
"7717",20110216,2011-02-16 12:00:00,"2011-02-16 12:00:00",2011,2,16,-1,8,2.333,0,NA,NA
"7718",20110217,2011-02-17 12:00:00,"2011-02-17 12:00:00",2011,2,17,1,3,1.833,0,NA,NA
"7719",20110218,2011-02-18 12:00:00,"2011-02-18 12:00:00",2011,2,18,1,3,1.944,NA,NA,NA
"7720",20110219,2011-02-19 12:00:00,"2011-02-19 12:00:00",2011,2,19,0,5,2.056,NA,NA,NA
"7721",20110220,2011-02-20 12:00:00,"2011-02-20 12:00:00",2011,2,20,-2,2,0.556,NA,NA,NA
"7722",20110221,2011-02-21 12:00:00,"2011-02-21 12:00:00",2011,2,21,-3,-1,-1.556,NA,NA,NA
"7723",20110222,2011-02-22 12:00:00,"2011-02-22 12:00:00",2011,2,22,-5,0,-1.778,NA,NA,NA
"7724",20110223,2011-02-23 12:00:00,"2011-02-23 12:00:00",2011,2,23,-8,2,-3,0,NA,NA
"7725",20110224,2011-02-24 12:00:00,"2011-02-24 12:00:00",2011,2,24,-3,6,1.444,NA,NA,NA
"7726",20110225,2011-02-25 12:00:00,"2011-02-25 12:00:00",2011,2,25,0,6,3.167,NA,NA,NA
"7727",20110226,2011-02-26 12:00:00,"2011-02-26 12:00:00",2011,2,26,-3,9,3.111,NA,NA,NA
"7728",20110227,2011-02-27 12:00:00,"2011-02-27 12:00:00",2011,2,27,1,7,4.833,NA,NA,NA
"7729",20110228,2011-02-28 12:00:00,"2011-02-28 12:00:00",2011,2,28,0,7,3.389,0,NA,NA
"7730",20110301,2011-03-01 12:00:00,"2011-03-01 12:00:00",2011,3,1,0,10,4.056,0,NA,NA
"7731",20110302,2011-03-02 12:00:00,"2011-03-02 12:00:00",2011,3,2,-1,9,3.056,0,NA,NA
"7732",20110303,2011-03-03 12:00:00,"2011-03-03 12:00:00",2011,3,3,-2,6,1.222,0,NA,NA
"7733",20110304,2011-03-04 12:00:00,"2011-03-04 12:00:00",2011,3,4,-2,9,2.333,0,NA,NA
"7734",20110305,2011-03-05 12:00:00,"2011-03-05 12:00:00",2011,3,5,-4,10,3.111,0,NA,NA
"7735",20110306,2011-03-06 12:00:00,"2011-03-06 12:00:00",2011,3,6,-3,3,0.222,0,NA,NA
"7736",20110307,2011-03-07 12:00:00,"2011-03-07 12:00:00",2011,3,7,-4,7,0.833,0,NA,NA
"7737",20110308,2011-03-08 12:00:00,"2011-03-08 12:00:00",2011,3,8,-5,14,3.389,0,NA,NA
"7738",20110309,2011-03-09 12:00:00,"2011-03-09 12:00:00",2011,3,9,-3,15,7.056,NA,NA,NA
"7739",20110310,2011-03-10 12:00:00,"2011-03-10 12:00:00",2011,3,10,6,12,8.5,NA,NA,NA
"7740",20110311,2011-03-11 12:00:00,"2011-03-11 12:00:00",2011,3,11,0,11,7.722,0,NA,NA
"7741",20110312,2011-03-12 12:00:00,"2011-03-12 12:00:00",2011,3,12,-2,17,6.889,0,NA,NA
"7742",20110313,2011-03-13 12:00:00,"2011-03-13 12:00:00",2011,3,13,6,13,9.556,NA,NA,NA
"7743",20110314,2011-03-14 12:00:00,"2011-03-14 12:00:00",2011,3,14,5,15,10.278,NA,NA,NA
"7744",20110315,2011-03-15 12:00:00,"2011-03-15 12:00:00",2011,3,15,3,19,11.111,0,NA,NA
"7745",20110316,2011-03-16 12:00:00,"2011-03-16 12:00:00",2011,3,16,7,13,9.5,NA,NA,NA
"7746",20110317,2011-03-17 12:00:00,"2011-03-17 12:00:00",2011,3,17,6,7,6.556,NA,NA,NA
"7747",20110318,2011-03-18 12:00:00,"2011-03-18 12:00:00",2011,3,18,4,7,5.722,NA,NA,NA
"7748",20110319,2011-03-19 12:00:00,"2011-03-19 12:00:00",2011,3,19,0,7,4.278,NA,NA,NA
"7749",20110320,2011-03-20 12:00:00,"2011-03-20 12:00:00",2011,3,20,-3,10,3.889,0,NA,NA
"7750",20110321,2011-03-21 12:00:00,"2011-03-21 12:00:00",2011,3,21,-2,11,4.667,0,NA,NA
"7751",20110322,2011-03-22 12:00:00,"2011-03-22 12:00:00",2011,3,22,1,15,7.278,0,NA,NA
"7752",20110323,2011-03-23 12:00:00,"2011-03-23 12:00:00",2011,3,23,0,16,8.111,0,NA,NA
"7753",20110324,2011-03-24 12:00:00,"2011-03-24 12:00:00",2011,3,24,2,18,9.833,0,NA,NA
"7754",20110325,2011-03-25 12:00:00,"2011-03-25 12:00:00",2011,3,25,2,20,11.222,0,NA,NA
"7755",20110326,2011-03-26 12:00:00,"2011-03-26 12:00:00",2011,3,26,5,13,9.556,NA,NA,NA
"7756",20110327,2011-03-27 12:00:00,"2011-03-27 12:00:00",2011,3,27,4,12,7.722,NA,NA,NA
"7757",20110328,2011-03-28 12:00:00,"2011-03-28 12:00:00",2011,3,28,0,14,7.222,NA,NA,NA
"7758",20110329,2011-03-29 12:00:00,"2011-03-29 12:00:00",2011,3,29,1,16,8.944,0,NA,NA
"7759",20110330,2011-03-30 12:00:00,"2011-03-30 12:00:00",2011,3,30,3,15,9.778,0,NA,NA
"7760",20110331,2011-03-31 12:00:00,"2011-03-31 12:00:00",2011,3,31,8,14,11.222,NA,NA,NA
"7761",20110401,2011-04-01 12:00:00,"2011-04-01 12:00:00",2011,4,1,9,19,13.722,NA,NA,NA
"7762",20110402,2011-04-02 12:00:00,"2011-04-02 12:00:00",2011,4,2,5,24,15.111,0,NA,NA
"7763",20110403,2011-04-03 12:00:00,"2011-04-03 12:00:00",2011,4,3,7,24,16,NA,NA,NA
"7764",20110404,2011-04-04 12:00:00,"2011-04-04 12:00:00",2011,4,4,8,13,10.556,NA,NA,NA
"7765",20110405,2011-04-05 12:00:00,"2011-04-05 12:00:00",2011,4,5,5,16,11.056,0,NA,NA
"7766",20110406,2011-04-06 12:00:00,"2011-04-06 12:00:00",2011,4,6,9,20,14.778,NA,NA,NA
"7767",20110407,2011-04-07 12:00:00,"2011-04-07 12:00:00",2011,4,7,8,24,16.722,0,NA,NA
"7768",20110408,2011-04-08 12:00:00,"2011-04-08 12:00:00",2011,4,8,10,18,14.222,0,NA,NA
"7769",20110409,2011-04-09 12:00:00,"2011-04-09 12:00:00",2011,4,9,7,18,12.833,0,NA,NA
"7770",20110410,2011-04-10 12:00:00,"2011-04-10 12:00:00",2011,4,10,4,20,12.389,0,NA,NA
"7771",20110411,2011-04-11 12:00:00,"2011-04-11 12:00:00",2011,4,11,5,22,13.833,0,NA,NA
"7772",20110412,2011-04-12 12:00:00,"2011-04-12 12:00:00",2011,4,12,3,15,9.056,NA,NA,NA
"7773",20110413,2011-04-13 12:00:00,"2011-04-13 12:00:00",2011,4,13,1,10,5.889,0,NA,NA
"7774",20110414,2011-04-14 12:00:00,"2011-04-14 12:00:00",2011,4,14,1,12,7.167,0,NA,NA
"7775",20110415,2011-04-15 12:00:00,"2011-04-15 12:00:00",2011,4,15,2,11,6.944,0,NA,NA
"7776",20110416,2011-04-16 12:00:00,"2011-04-16 12:00:00",2011,4,16,1,13,7.889,0,NA,NA
"7777",20110417,2011-04-17 12:00:00,"2011-04-17 12:00:00",2011,4,17,2,16,9.444,0,NA,NA
"7778",20110418,2011-04-18 12:00:00,"2011-04-18 12:00:00",2011,4,18,2,19,11.222,0,NA,NA
"7779",20110419,2011-04-19 12:00:00,"2011-04-19 12:00:00",2011,4,19,4,21,12.889,0,NA,NA
"7780",20110420,2011-04-20 12:00:00,"2011-04-20 12:00:00",2011,4,20,4,23,14.389,0,NA,NA
"7781",20110421,2011-04-21 12:00:00,"2011-04-21 12:00:00",2011,4,21,7,24,15.778,0,NA,NA
"7782",20110422,2011-04-22 12:00:00,"2011-04-22 12:00:00",2011,4,22,7,25,16.222,0,NA,NA
"7783",20110423,2011-04-23 12:00:00,"2011-04-23 12:00:00",2011,4,23,8,25,16.333,NA,NA,NA
"7784",20110424,2011-04-24 12:00:00,"2011-04-24 12:00:00",2011,4,24,9,21,15.389,0,NA,NA
"7785",20110425,2011-04-25 12:00:00,"2011-04-25 12:00:00",2011,4,25,8,20,14.833,0,NA,NA
"7786",20110426,2011-04-26 12:00:00,"2011-04-26 12:00:00",2011,4,26,7,17,11.778,NA,NA,NA
"7787",20110427,2011-04-27 12:00:00,"2011-04-27 12:00:00",2011,4,27,7,12,9.833,NA,NA,NA
"7788",20110428,2011-04-28 12:00:00,"2011-04-28 12:00:00",2011,4,28,6,18,11.611,0,NA,NA
"7789",20110429,2011-04-29 12:00:00,"2011-04-29 12:00:00",2011,4,29,8,20,13.5,NA,NA,NA
"7790",20110430,2011-04-30 12:00:00,"2011-04-30 12:00:00",2011,4,30,8,21,13.611,NA,NA,NA
"7791",20110501,2011-05-01 12:00:00,"2011-05-01 12:00:00",2011,5,1,9,17,12.444,NA,NA,NA
"7792",20110502,2011-05-02 12:00:00,"2011-05-02 12:00:00",2011,5,2,6,18,12.389,NA,NA,NA
"7793",20110503,2011-05-03 12:00:00,"2011-05-03 12:00:00",2011,5,3,2,11,7.278,NA,NA,NA
"7794",20110504,2011-05-04 12:00:00,"2011-05-04 12:00:00",2011,5,4,0,13,7.333,0,NA,NA
"7795",20110505,2011-05-05 12:00:00,"2011-05-05 12:00:00",2011,5,5,1,17,9.778,0,NA,NA
"7796",20110506,2011-05-06 12:00:00,"2011-05-06 12:00:00",2011,5,6,4,22,14.389,0,NA,NA
"7797",20110507,2011-05-07 12:00:00,"2011-05-07 12:00:00",2011,5,7,8,24,16.944,0,NA,NA
"7798",20110508,2011-05-08 12:00:00,"2011-05-08 12:00:00",2011,5,8,8,25,17.222,0,NA,NA
"7799",20110509,2011-05-09 12:00:00,"2011-05-09 12:00:00",2011,5,9,8,23,16.111,0,NA,NA
"7800",20110510,2011-05-10 12:00:00,"2011-05-10 12:00:00",2011,5,10,8,24,16.944,0,NA,NA
"7801",20110511,2011-05-11 12:00:00,"2011-05-11 12:00:00",2011,5,11,13,24,18.056,NA,NA,NA
"7802",20110512,2011-05-12 12:00:00,"2011-05-12 12:00:00",2011,5,12,10,20,16.111,NA,NA,NA
"7803",20110513,2011-05-13 12:00:00,"2011-05-13 12:00:00",2011,5,13,8,20,14.222,0,NA,NA
"7804",20110514,2011-05-14 12:00:00,"2011-05-14 12:00:00",2011,5,14,10,21,14.056,NA,NA,NA
"7805",20110515,2011-05-15 12:00:00,"2011-05-15 12:00:00",2011,5,15,7,15,10.722,NA,NA,NA
"7806",20110516,2011-05-16 12:00:00,"2011-05-16 12:00:00",2011,5,16,8,15,12.111,NA,NA,NA
"7807",20110517,2011-05-17 12:00:00,"2011-05-17 12:00:00",2011,5,17,10,20,15.278,0,NA,NA
"7808",20110518,2011-05-18 12:00:00,"2011-05-18 12:00:00",2011,5,18,7,24,16.944,0,NA,NA
"7809",20110519,2011-05-19 12:00:00,"2011-05-19 12:00:00",2011,5,19,10,26,16.389,NA,NA,NA
"7810",20110520,2011-05-20 12:00:00,"2011-05-20 12:00:00",2011,5,20,11,22,16.389,NA,NA,NA
"7811",20110521,2011-05-21 12:00:00,"2011-05-21 12:00:00",2011,5,21,11,24,17.444,0,NA,NA
"7812",20110522,2011-05-22 12:00:00,"2011-05-22 12:00:00",2011,5,22,11,23,17.667,NA,NA,NA
"7813",20110523,2011-05-23 12:00:00,"2011-05-23 12:00:00",2011,5,23,11,23,17,0,NA,NA
"7814",20110524,2011-05-24 12:00:00,"2011-05-24 12:00:00",2011,5,24,10,25,17.889,0,NA,NA
"7815",20110525,2011-05-25 12:00:00,"2011-05-25 12:00:00",2011,5,25,8,23,16,0,NA,NA
"7816",20110526,2011-05-26 12:00:00,"2011-05-26 12:00:00",2011,5,26,11,30,19.111,NA,NA,NA
"7817",20110527,2011-05-27 12:00:00,"2011-05-27 12:00:00",2011,5,27,10,16,13.222,NA,NA,NA
"7818",20110528,2011-05-28 12:00:00,"2011-05-28 12:00:00",2011,5,28,9,18,13.278,NA,NA,NA
"7819",20110529,2011-05-29 12:00:00,"2011-05-29 12:00:00",2011,5,29,8,24,16.889,0,NA,NA
"7820",20110530,2011-05-30 12:00:00,"2011-05-30 12:00:00",2011,5,30,11,29,21.167,0,NA,NA
"7821",20110531,2011-05-31 12:00:00,"2011-05-31 12:00:00",2011,5,31,10,23,17.778,NA,NA,NA
"7822",20110601,2011-06-01 12:00:00,"2011-06-01 12:00:00",2011,6,1,9,10,9.611,NA,NA,NA
"7823",20110602,2011-06-02 12:00:00,"2011-06-02 12:00:00",2011,6,2,10,21,15.667,0,NA,NA
"7824",20110603,2011-06-03 12:00:00,"2011-06-03 12:00:00",2011,6,3,13,25,19.611,0,NA,NA
"7825",20110604,2011-06-04 12:00:00,"2011-06-04 12:00:00",2011,6,4,16,27,22.056,0,NA,NA
"7826",20110605,2011-06-05 12:00:00,"2011-06-05 12:00:00",2011,6,5,14,26,19.778,NA,NA,NA
"7827",20110606,2011-06-06 12:00:00,"2011-06-06 12:00:00",2011,6,6,13,21,17.611,NA,NA,NA
"7828",20110607,2011-06-07 12:00:00,"2011-06-07 12:00:00",2011,6,7,13,26,19.833,NA,NA,NA
"7829",20110608,2011-06-08 12:00:00,"2011-06-08 12:00:00",2011,6,8,12,18,14.722,NA,NA,NA
"7830",20110609,2011-06-09 12:00:00,"2011-06-09 12:00:00",2011,6,9,12,16,13.556,NA,NA,NA
"7831",20110610,2011-06-10 12:00:00,"2011-06-10 12:00:00",2011,6,10,11,20,15.333,NA,NA,NA
"7832",20110611,2011-06-11 12:00:00,"2011-06-11 12:00:00",2011,6,11,12,17,14.222,NA,NA,NA
"7833",20110612,2011-06-12 12:00:00,"2011-06-12 12:00:00",2011,6,12,9,22,16.667,0,NA,NA
"7834",20110613,2011-06-13 12:00:00,"2011-06-13 12:00:00",2011,6,13,13,19,15.556,NA,NA,NA
"7835",20110614,2011-06-14 12:00:00,"2011-06-14 12:00:00",2011,6,14,13,21,17.278,NA,NA,NA
"7836",20110615,2011-06-15 12:00:00,"2011-06-15 12:00:00",2011,6,15,13,25,19.889,NA,NA,NA
"7837",20110616,2011-06-16 12:00:00,"2011-06-16 12:00:00",2011,6,16,14,26,18.722,NA,NA,NA
"7838",20110617,2011-06-17 12:00:00,"2011-06-17 12:00:00",2011,6,17,13,24,17.722,NA,NA,NA
"7839",20110618,2011-06-18 12:00:00,"2011-06-18 12:00:00",2011,6,18,11,18,14.778,NA,NA,NA
"7840",20110619,2011-06-19 12:00:00,"2011-06-19 12:00:00",2011,6,19,10,17,13.167,NA,NA,NA
"7841",20110620,2011-06-20 12:00:00,"2011-06-20 12:00:00",2011,6,20,10,19,15.056,NA,NA,NA
"7842",20110621,2011-06-21 12:00:00,"2011-06-21 12:00:00",2011,6,21,14,26,20.278,0,NA,NA
"7843",20110622,2011-06-22 12:00:00,"2011-06-22 12:00:00",2011,6,22,14,27,19.056,NA,NA,NA
"7844",20110623,2011-06-23 12:00:00,"2011-06-23 12:00:00",2011,6,23,12,21,16.167,NA,NA,NA
"7845",20110624,2011-06-24 12:00:00,"2011-06-24 12:00:00",2011,6,24,10,19,14.722,NA,NA,NA
"7846",20110625,2011-06-25 12:00:00,"2011-06-25 12:00:00",2011,6,25,11,20,15.944,0,NA,NA
"7847",20110626,2011-06-26 12:00:00,"2011-06-26 12:00:00",2011,6,26,16,26,20.944,0,NA,NA
"7848",20110627,2011-06-27 12:00:00,"2011-06-27 12:00:00",2011,6,27,15,30,23.444,0,NA,NA
"7849",20110628,2011-06-28 12:00:00,"2011-06-28 12:00:00",2011,6,28,17,31,24.778,0,NA,NA
"7850",20110629,2011-06-29 12:00:00,"2011-06-29 12:00:00",2011,6,29,15,27,20.889,NA,NA,NA
"7851",20110630,2011-06-30 12:00:00,"2011-06-30 12:00:00",2011,6,30,13,19,15.889,NA,NA,NA
"7852",20110701,2011-07-01 12:00:00,"2011-07-01 12:00:00",2011,7,1,9,17,13.222,NA,NA,NA
"7853",20110702,2011-07-02 12:00:00,"2011-07-02 12:00:00",2011,7,2,8,18,13.444,0,NA,NA
"7854",20110703,2011-07-03 12:00:00,"2011-07-03 12:00:00",2011,7,3,12,21,16.056,0,NA,NA
"7855",20110704,2011-07-04 12:00:00,"2011-07-04 12:00:00",2011,7,4,10,25,18.611,0,NA,NA
"7856",20110705,2011-07-05 12:00:00,"2011-07-05 12:00:00",2011,7,5,14,27,21.167,0,NA,NA
"7857",20110706,2011-07-06 12:00:00,"2011-07-06 12:00:00",2011,7,6,14,26,20.722,NA,NA,NA
"7858",20110707,2011-07-07 12:00:00,"2011-07-07 12:00:00",2011,7,7,15,26,18.778,NA,NA,NA
"7859",20110708,2011-07-08 12:00:00,"2011-07-08 12:00:00",2011,7,8,14,24,19,NA,NA,NA
"7860",20110709,2011-07-09 12:00:00,"2011-07-09 12:00:00",2011,7,9,13,28,20.111,0,NA,NA
"7861",20110710,2011-07-10 12:00:00,"2011-07-10 12:00:00",2011,7,10,15,25,19.5,NA,NA,NA
"7862",20110711,2011-07-11 12:00:00,"2011-07-11 12:00:00",2011,7,11,15,25,19.389,0,NA,NA
"7863",20110712,2011-07-12 12:00:00,"2011-07-12 12:00:00",2011,7,12,14,30,22.111,NA,NA,NA
"7864",20110713,2011-07-13 12:00:00,"2011-07-13 12:00:00",2011,7,13,13,24,18.889,NA,NA,NA
"7865",20110714,2011-07-14 12:00:00,"2011-07-14 12:00:00",2011,7,14,12,19,15.056,0,NA,NA
"7866",20110715,2011-07-15 12:00:00,"2011-07-15 12:00:00",2011,7,15,10,20,14.833,0,NA,NA
"7867",20110716,2011-07-16 12:00:00,"2011-07-16 12:00:00",2011,7,16,8,26,17.667,0,NA,NA
"7868",20110717,2011-07-17 12:00:00,"2011-07-17 12:00:00",2011,7,17,11,20,15.5,NA,NA,NA
"7869",20110718,2011-07-18 12:00:00,"2011-07-18 12:00:00",2011,7,18,9,20,15.278,0,NA,NA
"7870",20110719,2011-07-19 12:00:00,"2011-07-19 12:00:00",2011,7,19,9,22,14.889,NA,NA,NA
"7871",20110720,2011-07-20 12:00:00,"2011-07-20 12:00:00",2011,7,20,12,16,13.667,NA,NA,NA
"7872",20110721,2011-07-21 12:00:00,"2011-07-21 12:00:00",2011,7,21,10,21,15.778,NA,NA,NA
"7873",20110722,2011-07-22 12:00:00,"2011-07-22 12:00:00",2011,7,22,14,20,16,NA,NA,NA
"7874",20110723,2011-07-23 12:00:00,"2011-07-23 12:00:00",2011,7,23,11,18,14.667,NA,NA,NA
"7875",20110724,2011-07-24 12:00:00,"2011-07-24 12:00:00",2011,7,24,11,15,12.833,NA,NA,NA
"7876",20110725,2011-07-25 12:00:00,"2011-07-25 12:00:00",2011,7,25,11,19,15.167,NA,NA,NA
"7877",20110726,2011-07-26 12:00:00,"2011-07-26 12:00:00",2011,7,26,10,22,16.944,0,NA,NA
"7878",20110727,2011-07-27 12:00:00,"2011-07-27 12:00:00",2011,7,27,14,22,17.333,NA,NA,NA
"7879",20110728,2011-07-28 12:00:00,"2011-07-28 12:00:00",2011,7,28,14,22,17.222,NA,NA,NA
"7880",20110729,2011-07-29 12:00:00,"2011-07-29 12:00:00",2011,7,29,14,22,17.333,NA,NA,NA
"7881",20110730,2011-07-30 12:00:00,"2011-07-30 12:00:00",2011,7,30,14,19,16,NA,NA,NA
"7882",20110731,2011-07-31 12:00:00,"2011-07-31 12:00:00",2011,7,31,12,16,14.111,0,NA,NA
"7883",20110801,2011-08-01 12:00:00,"2011-08-01 12:00:00",2011,8,1,11,22,16.5,0,NA,NA
"7884",20110802,2011-08-02 12:00:00,"2011-08-02 12:00:00",2011,8,2,12,27,19.833,0,NA,NA
"7885",20110803,2011-08-03 12:00:00,"2011-08-03 12:00:00",2011,8,3,14,25,19.889,NA,NA,NA
"7886",20110804,2011-08-04 12:00:00,"2011-08-04 12:00:00",2011,8,4,17,26,21.167,NA,NA,NA
"7887",20110805,2011-08-05 12:00:00,"2011-08-05 12:00:00",2011,8,5,16,24,19.722,NA,NA,NA
"7888",20110806,2011-08-06 12:00:00,"2011-08-06 12:00:00",2011,8,6,14,26,20.444,NA,NA,NA
"7889",20110807,2011-08-07 12:00:00,"2011-08-07 12:00:00",2011,8,7,13,19,17.056,NA,NA,NA
"7890",20110808,2011-08-08 12:00:00,"2011-08-08 12:00:00",2011,8,8,13,20,15.556,NA,NA,NA
"7891",20110809,2011-08-09 12:00:00,"2011-08-09 12:00:00",2011,8,9,12,19,14.5,NA,NA,NA
"7892",20110810,2011-08-10 12:00:00,"2011-08-10 12:00:00",2011,8,10,9,19,13.444,0,NA,NA
"7893",20110811,2011-08-11 12:00:00,"2011-08-11 12:00:00",2011,8,11,8,24,16.944,0,NA,NA
"7894",20110812,2011-08-12 12:00:00,"2011-08-12 12:00:00",2011,8,12,13,23,18.556,NA,NA,NA
"7895",20110813,2011-08-13 12:00:00,"2011-08-13 12:00:00",2011,8,13,16,24,19.833,NA,NA,NA
"7896",20110814,2011-08-14 12:00:00,"2011-08-14 12:00:00",2011,8,14,14,28,19.5,NA,NA,NA
"7897",20110815,2011-08-15 12:00:00,"2011-08-15 12:00:00",2011,8,15,16,22,18.944,NA,NA,NA
"7898",20110816,2011-08-16 12:00:00,"2011-08-16 12:00:00",2011,8,16,14,23,18.556,0,NA,NA
"7899",20110817,2011-08-17 12:00:00,"2011-08-17 12:00:00",2011,8,17,12,27,20.056,0,NA,NA
"7900",20110818,2011-08-18 12:00:00,"2011-08-18 12:00:00",2011,8,18,16,30,23.889,0,NA,NA
"7901",20110819,2011-08-19 12:00:00,"2011-08-19 12:00:00",2011,8,19,18,27,22.778,NA,NA,NA
"7902",20110820,2011-08-20 12:00:00,"2011-08-20 12:00:00",2011,8,20,16,28,22.056,0,NA,NA
"7903",20110821,2011-08-21 12:00:00,"2011-08-21 12:00:00",2011,8,21,16,30,23.222,0,NA,NA
"7904",20110822,2011-08-22 12:00:00,"2011-08-22 12:00:00",2011,8,22,19,33,25.667,0,NA,NA
"7905",20110823,2011-08-23 12:00:00,"2011-08-23 12:00:00",2011,8,23,21,34,27.056,0,NA,NA
"7906",20110824,2011-08-24 12:00:00,"2011-08-24 12:00:00",2011,8,24,18,31,23.111,NA,NA,NA
"7907",20110825,2011-08-25 12:00:00,"2011-08-25 12:00:00",2011,8,25,16,28,22.389,0,NA,NA
"7908",20110826,2011-08-26 12:00:00,"2011-08-26 12:00:00",2011,8,26,15,34,23.5,0,NA,NA
"7909",20110827,2011-08-27 12:00:00,"2011-08-27 12:00:00",2011,8,27,12,17,13.944,NA,NA,NA
"7910",20110828,2011-08-28 12:00:00,"2011-08-28 12:00:00",2011,8,28,10,21,16.111,0,NA,NA
"7911",20110829,2011-08-29 12:00:00,"2011-08-29 12:00:00",2011,8,29,10,20,14.833,0,NA,NA
"7912",20110830,2011-08-30 12:00:00,"2011-08-30 12:00:00",2011,8,30,11,19,15,0,NA,NA
"7913",20110831,2011-08-31 12:00:00,"2011-08-31 12:00:00",2011,8,31,9,22,15.667,0,NA,NA
"7914",20110901,2011-09-01 12:00:00,"2011-09-01 12:00:00",2011,9,1,11,24,17.444,NA,NA,NA
"7915",20110902,2011-09-02 12:00:00,"2011-09-02 12:00:00",2011,9,2,14,26,18.833,NA,NA,NA
"7916",20110903,2011-09-03 12:00:00,"2011-09-03 12:00:00",2011,9,3,12,29,21.333,NA,NA,NA
"7917",20110904,2011-09-04 12:00:00,"2011-09-04 12:00:00",2011,9,4,17,25,20.667,NA,NA,NA
"7918",20110905,2011-09-05 12:00:00,"2011-09-05 12:00:00",2011,9,5,11,20,16.556,NA,NA,NA
"7919",20110906,2011-09-06 12:00:00,"2011-09-06 12:00:00",2011,9,6,10,22,16.278,0,NA,NA
"7920",20110907,2011-09-07 12:00:00,"2011-09-07 12:00:00",2011,9,7,14,18,15.611,NA,NA,NA
"7921",20110908,2011-09-08 12:00:00,"2011-09-08 12:00:00",2011,9,8,13,18,15.389,NA,NA,NA
"7922",20110909,2011-09-09 12:00:00,"2011-09-09 12:00:00",2011,9,9,16,22,18.556,NA,NA,NA
"7923",20110910,2011-09-10 12:00:00,"2011-09-10 12:00:00",2011,9,10,14,29,21.222,0,NA,NA
"7924",20110911,2011-09-11 12:00:00,"2011-09-11 12:00:00",2011,9,11,15,29,21.278,NA,NA,NA
"7925",20110912,2011-09-12 12:00:00,"2011-09-12 12:00:00",2011,9,12,14,24,18.778,0,NA,NA
"7926",20110913,2011-09-13 12:00:00,"2011-09-13 12:00:00",2011,9,13,15,24,19.556,NA,NA,NA
"7927",20110914,2011-09-14 12:00:00,"2011-09-14 12:00:00",2011,9,14,11,21,15.889,NA,NA,NA
"7928",20110915,2011-09-15 12:00:00,"2011-09-15 12:00:00",2011,9,15,7,20,13.444,0,NA,NA
"7929",20110916,2011-09-16 12:00:00,"2011-09-16 12:00:00",2011,9,16,8,24,16.222,NA,NA,NA
"7930",20110917,2011-09-17 12:00:00,"2011-09-17 12:00:00",2011,9,17,16,25,19.556,NA,NA,NA
"7931",20110918,2011-09-18 12:00:00,"2011-09-18 12:00:00",2011,9,18,10,14,11.611,NA,NA,NA
"7932",20110919,2011-09-19 12:00:00,"2011-09-19 12:00:00",2011,9,19,9,14,11.444,NA,NA,NA
"7933",20110920,2011-09-20 12:00:00,"2011-09-20 12:00:00",2011,9,20,7,19,12.5,0,NA,NA
"7934",20110921,2011-09-21 12:00:00,"2011-09-21 12:00:00",2011,9,21,6,20,13.444,0,NA,NA
"7935",20110922,2011-09-22 12:00:00,"2011-09-22 12:00:00",2011,9,22,8,19,13.778,0,NA,NA
"7936",20110923,2011-09-23 12:00:00,"2011-09-23 12:00:00",2011,9,23,11,20,14.944,0,NA,NA
"7937",20110924,2011-09-24 12:00:00,"2011-09-24 12:00:00",2011,9,24,8,24,15.278,0,NA,NA
"7938",20110925,2011-09-25 12:00:00,"2011-09-25 12:00:00",2011,9,25,9,23,15.833,0,NA,NA
"7939",20110926,2011-09-26 12:00:00,"2011-09-26 12:00:00",2011,9,26,8,25,16.333,0,NA,NA
"7940",20110927,2011-09-27 12:00:00,"2011-09-27 12:00:00",2011,9,27,10,25,17.278,0,NA,NA
"7941",20110928,2011-09-28 12:00:00,"2011-09-28 12:00:00",2011,9,28,9,25,16.944,0,NA,NA
"7942",20110929,2011-09-29 12:00:00,"2011-09-29 12:00:00",2011,9,29,11,23,16.278,0,NA,NA
"7943",20110930,2011-09-30 12:00:00,"2011-09-30 12:00:00",2011,9,30,7,23,15.5,0,NA,NA
