"Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec"
1991-02-27 12:00:00,1991,2,27,2,9.389,4.889,0
1991-02-28 12:00:00,1991,2,28,1.5,3.222,2.5,1.016
1991-03-01 12:00:00,1991,3,1,2,10.111,5.056,0
1991-03-02 12:00:00,1991,3,2,2,7,4.611,2.54
1991-03-03 12:00:00,1991,3,3,0,14,7.056,0.762
1991-03-04 12:00:00,1991,3,4,-1.278,9,4.722,0
1991-03-05 12:00:00,1991,3,5,5,10,7.389,0
1991-03-06 12:00:00,1991,3,6,7.778,15.5,10.611,3.302
1991-03-07 12:00:00,1991,3,7,10,14.222,11.389,3.048
1991-03-08 12:00:00,1991,3,8,8,16.5,11.722,0.762
1991-03-09 12:00:00,1991,3,9,6.778,13.111,10.333,0.762
1991-03-10 12:00:00,1991,3,10,7.889,17.278,11.556,0
1991-03-11 12:00:00,1991,3,11,5,13.278,10.389,0.508
1991-03-12 12:00:00,1991,3,12,2.5,17.222,9.5,0
1991-03-13 12:00:00,1991,3,13,1,18.611,10.722,0
1991-03-14 12:00:00,1991,3,14,5,20.278,12.333,0
1991-03-15 12:00:00,1991,3,15,10,16,12.111,0
1991-03-16 12:00:00,1991,3,16,9.611,19,12.944,0
1991-03-17 12:00:00,1991,3,17,5,14.278,10.944,0
1991-03-18 12:00:00,1991,3,18,3,14.389,8.722,0
1991-03-19 12:00:00,1991,3,19,7.222,13,10,0.254
1991-03-20 12:00:00,1991,3,20,10.889,18,12.778,5.842
1991-03-21 12:00:00,1991,3,21,6.889,15,11.222,0
1991-03-22 12:00:00,1991,3,22,5,10.222,7.444,24.384
1991-03-23 12:00:00,1991,3,23,2.5,11.5,7.056,0.254
1991-03-24 12:00:00,1991,3,24,3.778,11,7.111,0.762
1991-03-25 12:00:00,1991,3,25,5.278,9.5,7.278,0
1991-03-26 12:00:00,1991,3,26,4,10.111,7.556,0.508
1991-03-27 12:00:00,1991,3,27,-2,14.5,6.556,0
1991-03-28 12:00:00,1991,3,28,-2.111,10.611,4.611,0
1991-03-29 12:00:00,1991,3,29,-4,11.222,3.889,0
1991-03-30 12:00:00,1991,3,30,-5,10,3,0
1991-03-31 12:00:00,1991,3,31,-0.111,11.278,6.389,0
1991-04-01 12:00:00,1991,4,1,6,18,11.278,0
1991-04-02 12:00:00,1991,4,2,9,19.111,13.389,0
1991-04-03 12:00:00,1991,4,3,5,14.111,9.833,0
1991-04-04 12:00:00,1991,4,4,2.5,16,9.556,0
1991-04-05 12:00:00,1991,4,5,5,14.5,9.556,0
1991-04-06 12:00:00,1991,4,6,2,15,8.5,0.254
1991-04-07 12:00:00,1991,4,7,7,13.278,9.778,1.016
1991-04-08 12:00:00,1991,4,8,5,12.778,9.556,2.286
1991-04-09 12:00:00,1991,4,9,4,16,10.5,0.508
1991-04-10 12:00:00,1991,4,10,1,19.111,11.056,0
1991-04-11 12:00:00,1991,4,11,4.778,20.611,13.778,0
1991-04-12 12:00:00,1991,4,12,8.889,22,15.056,0
1991-04-13 12:00:00,1991,4,13,4.222,22,14.667,0
1991-04-14 12:00:00,1991,4,14,4.611,21.389,13.611,0
1991-04-15 12:00:00,1991,4,15,3,21.611,13.278,0
1991-04-16 12:00:00,1991,4,16,2,10.889,6.222,0
1991-04-17 12:00:00,1991,4,17,0,8,4.611,0.254
1991-04-18 12:00:00,1991,4,18,-4,6.111,2.333,7.112
1991-04-19 12:00:00,1991,4,19,-2,8.222,3.722,0
1991-04-20 12:00:00,1991,4,20,-4.778,8,1.056,0
1991-04-21 12:00:00,1991,4,21,-5.5,9.611,2.333,0
1991-04-22 12:00:00,1991,4,22,1.222,8.389,4.167,0.254
1991-04-23 12:00:00,1991,4,23,2.611,9,4.556,7.366
1991-04-24 12:00:00,1991,4,24,2,10,5.778,7.874
1991-04-25 12:00:00,1991,4,25,-2,13,5.889,3.81
1991-04-26 12:00:00,1991,4,26,-1.222,15.611,7.278,0
1991-04-27 12:00:00,1991,4,27,-1,16,8.333,0
1991-04-28 12:00:00,1991,4,28,0.611,14.222,7.333,0
1991-04-29 12:00:00,1991,4,29,0,12.222,6.389,0
1991-04-30 12:00:00,1991,4,30,5,9,6.944,1.27
1991-05-01 12:00:00,1991,5,1,5.611,11.389,7.667,18.796
1991-05-02 12:00:00,1991,5,2,5,8.611,6.833,0.508
1991-05-03 12:00:00,1991,5,3,3,10.611,6.333,4.826
1991-05-04 12:00:00,1991,5,4,0,9.222,5,3.81
1991-05-05 12:00:00,1991,5,5,-1,12.111,5.5,5.08
1991-05-06 12:00:00,1991,5,6,0.778,14,7.333,0
1991-05-07 12:00:00,1991,5,7,1,14.5,8.444,0
1991-05-08 12:00:00,1991,5,8,2,14,8.667,0
1991-05-09 12:00:00,1991,5,9,0,15.722,8.778,3.048
1991-05-10 12:00:00,1991,5,10,1.389,18,11.333,0
1991-05-11 12:00:00,1991,5,11,7.722,18.278,13,0
1991-05-12 12:00:00,1991,5,12,5,16.222,11.333,0
1991-05-13 12:00:00,1991,5,13,1.778,19,11.333,0
1991-05-14 12:00:00,1991,5,14,6,14.611,11.722,4.572
1991-05-15 12:00:00,1991,5,15,4,12.278,6.889,1.27
1991-05-16 12:00:00,1991,5,16,3,12,7.278,11.684
1991-05-17 12:00:00,1991,5,17,2,12.389,7.389,1.524
1991-05-18 12:00:00,1991,5,18,0,14.389,7.833,0.254
1991-05-19 12:00:00,1991,5,19,1.611,17,10.389,0
1991-05-20 12:00:00,1991,5,20,9.778,20.778,15.111,0
1991-05-21 12:00:00,1991,5,21,12.389,19.5,15.5,0
1991-05-22 12:00:00,1991,5,22,7,20.278,14.833,0
1991-05-23 12:00:00,1991,5,23,3,15.722,9.278,0
1991-05-24 12:00:00,1991,5,24,1,15.222,7.944,0
1991-05-25 12:00:00,1991,5,25,1,15.111,9.556,0
1991-05-26 12:00:00,1991,5,26,5,13,10.5,0.762
1991-05-27 12:00:00,1991,5,27,4,15.611,10.167,0
1991-05-28 12:00:00,1991,5,28,3.5,19.389,12.833,0
1991-05-29 12:00:00,1991,5,29,5,22.389,14.778,0
1991-05-30 12:00:00,1991,5,30,6,24.222,17.333,0
1991-05-31 12:00:00,1991,5,31,8,20.5,15.389,0
1991-06-01 12:00:00,1991,6,1,6,16.5,11.556,0
1991-06-02 12:00:00,1991,6,2,2,20,11.889,0
1991-06-03 12:00:00,1991,6,3,6,12.222,9.556,0
1991-06-04 12:00:00,1991,6,4,3,14,8.556,2.286
1991-06-05 12:00:00,1991,6,5,1.389,17,10.167,0.254
1991-06-06 12:00:00,1991,6,6,8,14.111,11.167,0
1991-06-07 12:00:00,1991,6,7,10.722,16,12.889,0
1991-06-08 12:00:00,1991,6,8,10.722,18.611,14.111,7.874
1991-06-09 12:00:00,1991,6,9,10.278,19,14.444,0
1991-06-10 12:00:00,1991,6,10,11.722,18,13.944,6.35
1991-06-11 12:00:00,1991,6,11,11,18.222,14.722,4.572
1991-06-12 12:00:00,1991,6,12,13,22.222,17.056,0
1991-06-13 12:00:00,1991,6,13,10,17,13.444,2.54
1991-06-14 12:00:00,1991,6,14,8.611,20,14.611,1.27
1991-06-15 12:00:00,1991,6,15,12,20,15.778,0
1991-06-16 12:00:00,1991,6,16,9,18.5,13.111,1.524
1991-06-17 12:00:00,1991,6,17,7.889,17.722,12.5,0
1991-06-18 12:00:00,1991,6,18,7.611,17,11.667,0
1991-06-19 12:00:00,1991,6,19,7.778,13.5,10.611,2.794
1991-06-20 12:00:00,1991,6,20,6,12.222,10.778,8.128
1991-06-21 12:00:00,1991,6,21,6.389,21.722,15.889,10.922
1991-06-22 12:00:00,1991,6,22,12,20.111,17,0.508
1991-06-23 12:00:00,1991,6,23,11.778,22.222,16.944,5.842
1991-06-24 12:00:00,1991,6,24,14,21.222,17.444,0.254
1991-06-25 12:00:00,1991,6,25,14,25,18.667,4.064
1991-06-26 12:00:00,1991,6,26,13,20.222,17.111,1.778
1991-06-27 12:00:00,1991,6,27,9.722,16.111,12.167,2.286
1991-06-28 12:00:00,1991,6,28,10.278,16.278,12.778,23.622
1991-06-29 12:00:00,1991,6,29,9,16.722,12.667,2.032
1991-06-30 12:00:00,1991,6,30,8.889,22,15.944,0
1991-07-01 12:00:00,1991,7,1,10.5,24.222,18.667,1.524
1991-07-02 12:00:00,1991,7,2,15,29.222,22.611,2.794
1991-07-03 12:00:00,1991,7,3,14.278,30,23.222,0
1991-07-04 12:00:00,1991,7,4,14.778,29,23,0
1991-07-05 12:00:00,1991,7,5,17.778,31,25.056,0
1991-07-06 12:00:00,1991,7,6,17,31.278,25.556,0
1991-07-07 12:00:00,1991,7,7,15.278,31.389,24.167,0
1991-07-08 12:00:00,1991,7,8,18,28.222,23.222,0
1991-07-09 12:00:00,1991,7,9,13,24.111,20.056,0
1991-07-10 12:00:00,1991,7,10,10,28.278,20.389,0
1991-07-11 12:00:00,1991,7,11,16,34.5,26.333,0
1991-07-12 12:00:00,1991,7,12,14.722,27,21.611,0
1991-07-13 12:00:00,1991,7,13,12.778,23,17.778,0
1991-07-14 12:00:00,1991,7,14,14.611,23.278,18.056,18.542
1991-07-15 12:00:00,1991,7,15,14.722,22.389,18.167,2.794
1991-07-16 12:00:00,1991,7,16,13.389,20.111,16.667,0
1991-07-17 12:00:00,1991,7,17,13,22,16.944,0
1991-07-18 12:00:00,1991,7,18,10,19.389,15.556,0
1991-07-19 12:00:00,1991,7,19,14,18.389,16.278,6.096
1991-07-20 12:00:00,1991,7,20,14,20.722,17.056,0
1991-07-21 12:00:00,1991,7,21,11,21,15.5,0
1991-07-22 12:00:00,1991,7,22,8,24.278,16.833,0
1991-07-23 12:00:00,1991,7,23,11.722,29.278,21.667,0
1991-07-24 12:00:00,1991,7,24,15,22.611,19.556,0
1991-07-25 12:00:00,1991,7,25,12.722,20,14.611,0.254
1991-07-26 12:00:00,1991,7,26,10.722,20.389,14.889,8.89
1991-07-27 12:00:00,1991,7,27,11.389,23.222,17,6.858
1991-07-28 12:00:00,1991,7,28,9.722,27.389,19.556,0
1991-07-29 12:00:00,1991,7,29,14.722,28.278,22.611,0
1991-07-30 12:00:00,1991,7,30,17.611,29.222,23.5,0
1991-07-31 12:00:00,1991,7,31,13,20,17.611,2.032
1991-08-01 12:00:00,1991,8,1,12,24,17.722,8.89
1991-08-02 12:00:00,1991,8,2,12,27,19.444,0
1991-08-03 12:00:00,1991,8,3,13,25.389,19.111,0
1991-08-04 12:00:00,1991,8,4,13.889,27,19.833,0
1991-08-05 12:00:00,1991,8,5,13,28,21.056,0
1991-08-06 12:00:00,1991,8,6,17,32.278,24.889,0
1991-08-07 12:00:00,1991,8,7,16,31,23.222,0
1991-08-08 12:00:00,1991,8,8,13,20,17.889,5.08
1991-08-09 12:00:00,1991,8,9,10,23.222,16.722,13.97
1991-08-10 12:00:00,1991,8,10,13.889,26,19.944,0
1991-08-11 12:00:00,1991,8,11,17,24.389,21.056,0
1991-08-12 12:00:00,1991,8,12,12,24,18.667,1.27
1991-08-13 12:00:00,1991,8,13,9.5,23.111,16.5,0
1991-08-14 12:00:00,1991,8,14,13,24.222,18.778,0
1991-08-15 12:00:00,1991,8,15,11,27,18.833,0
1991-08-16 12:00:00,1991,8,16,14,24,19.222,0
1991-08-17 12:00:00,1991,8,17,13.778,22.222,17.833,0
1991-08-18 12:00:00,1991,8,18,11,20,15.222,2.286
1991-08-19 12:00:00,1991,8,19,9,20,14.611,2.54
1991-08-20 12:00:00,1991,8,20,12,23,17.389,0
1991-08-21 12:00:00,1991,8,21,9,28,19.278,0
1991-08-22 12:00:00,1991,8,22,17.5,31.222,24.111,0
1991-08-23 12:00:00,1991,8,23,15,26.278,21.056,0.254
1991-08-24 12:00:00,1991,8,24,12,24,17.944,0
1991-08-25 12:00:00,1991,8,25,8.889,23.222,16.722,0
1991-08-26 12:00:00,1991,8,26,8.5,24.5,16.389,0
1991-08-27 12:00:00,1991,8,27,8,24,16.667,0
1991-08-28 12:00:00,1991,8,28,9.889,22.611,16.111,0
1991-08-29 12:00:00,1991,8,29,6.778,24,15.778,0
1991-08-30 12:00:00,1991,8,30,6,26,17.222,0
1991-08-31 12:00:00,1991,8,31,9,28,19.222,0
1991-09-01 12:00:00,1991,9,1,15,29.389,22.167,0
1991-09-02 12:00:00,1991,9,2,10,30,20.111,0
1991-09-03 12:00:00,1991,9,3,10.611,30.111,20.667,0
1991-09-04 12:00:00,1991,9,4,10,30,20.889,0
1991-09-05 12:00:00,1991,9,5,10.389,25,18.278,0
1991-09-06 12:00:00,1991,9,6,8,18.222,14.944,0
1991-09-07 12:00:00,1991,9,7,6,18.278,13.444,0
1991-09-08 12:00:00,1991,9,8,9,19,14.667,0
1991-09-09 12:00:00,1991,9,9,5,24,14.667,0
1991-09-10 12:00:00,1991,9,10,6.722,27,16.611,0
1991-09-11 12:00:00,1991,9,11,9.722,22,14.833,0
1991-09-12 12:00:00,1991,9,12,4.611,20.611,12.889,0
1991-09-13 12:00:00,1991,9,13,1.889,23.5,12.833,0
1991-09-14 12:00:00,1991,9,14,4.722,26,15.722,0
1991-09-15 12:00:00,1991,9,15,7,23.389,16.111,0
1991-09-16 12:00:00,1991,9,16,15,23.389,18.5,9.144
1991-09-17 12:00:00,1991,9,17,10.778,20.278,17.111,7.874
1991-09-18 12:00:00,1991,9,18,10,24.278,16.222,0
1991-09-19 12:00:00,1991,9,19,9,20,15.556,0
1991-09-20 12:00:00,1991,9,20,7,20,13.111,0
1991-09-21 12:00:00,1991,9,21,6.5,26,16.778,0
1991-09-22 12:00:00,1991,9,22,9,25.5,17.111,0
1991-09-23 12:00:00,1991,9,23,9,19,13.944,0.508
1991-09-24 12:00:00,1991,9,24,12.722,22.722,18.444,0.508
1991-09-25 12:00:00,1991,9,25,16,24.222,18.278,0
1991-09-26 12:00:00,1991,9,26,13,16,15,31.242
1991-09-27 12:00:00,1991,9,27,9,14,11.5,10.922
1991-09-28 12:00:00,1991,9,28,8,14,11.611,3.556
1991-09-29 12:00:00,1991,9,29,11.611,17.111,13.667,3.556
1991-09-30 12:00:00,1991,9,30,6,18.278,12.278,0.254
1991-10-01 12:00:00,1991,10,1,5,15.278,10.556,5.08
1991-10-02 12:00:00,1991,10,2,7.611,14.389,11.278,1.016
1991-10-03 12:00:00,1991,10,3,5.889,20.278,12.667,3.302
1991-10-04 12:00:00,1991,10,4,9,17,13.056,0
1991-10-05 12:00:00,1991,10,5,6.778,19,13,0
1991-10-06 12:00:00,1991,10,6,11,13.222,12.556,5.334
1991-10-07 12:00:00,1991,10,7,10.611,15,12.5,6.35
1991-10-08 12:00:00,1991,10,8,10,17,13.333,0
1991-10-09 12:00:00,1991,10,9,9,20,13.667,0
1991-10-10 12:00:00,1991,10,10,8,21,14.444,0
1991-10-11 12:00:00,1991,10,11,10.778,21,14.833,0
1991-10-12 12:00:00,1991,10,12,10,15,12.5,0
1991-10-13 12:00:00,1991,10,13,10,14.5,11.833,6.604
1991-10-14 12:00:00,1991,10,14,7.778,19,12.5,0.762
1991-10-15 12:00:00,1991,10,15,10,19.389,13.5,0
1991-10-16 12:00:00,1991,10,16,8,18.222,13.722,2.032
1991-10-17 12:00:00,1991,10,17,7,15,10.889,2.032
1991-10-18 12:00:00,1991,10,18,4,11.5,8.389,1.016
1991-10-19 12:00:00,1991,10,19,3.889,10.722,6.611,1.778
1991-10-20 12:00:00,1991,10,20,3,10,6.778,1.778
1991-10-21 12:00:00,1991,10,21,0.889,9.222,4.944,0
1991-10-22 12:00:00,1991,10,22,0.611,10.722,5.611,0
1991-10-23 12:00:00,1991,10,23,2.778,10,7.889,0.254
1991-10-24 12:00:00,1991,10,24,6,13.611,8.444,3.048
1991-10-25 12:00:00,1991,10,25,7,11.278,9.611,0.508
1991-10-26 12:00:00,1991,10,26,3,12,6.722,0
1991-10-27 12:00:00,1991,10,27,1,10.278,5.222,0
1991-10-28 12:00:00,1991,10,28,1.889,9.111,5.5,0
1991-10-29 12:00:00,1991,10,29,0,10,4.333,0
1991-10-30 12:00:00,1991,10,30,0,8,3.944,0
1991-10-31 12:00:00,1991,10,31,4,10.278,5.944,0
1991-11-01 12:00:00,1991,11,1,3,10,5.944,0
1991-11-02 12:00:00,1991,11,2,7.222,16.222,12.056,0
1991-11-03 12:00:00,1991,11,3,8,14.5,11.889,0.508
1991-11-04 12:00:00,1991,11,4,3.389,11.722,6.944,8.636
1991-11-05 12:00:00,1991,11,5,3,9,6.556,2.54
1991-11-06 12:00:00,1991,11,6,1.889,7,4.5,9.398
1991-11-07 12:00:00,1991,11,7,4.611,12,9.556,6.858
1991-11-08 12:00:00,1991,11,8,7,12.222,10.5,9.906
1991-11-09 12:00:00,1991,11,9,4,10.278,5.889,11.176
1991-11-10 12:00:00,1991,11,10,1.889,8,4.722,3.048
1991-11-11 12:00:00,1991,11,11,1.889,8,6.667,0
1991-11-12 12:00:00,1991,11,12,3,12.111,7.167,10.414
1991-11-13 12:00:00,1991,11,13,6,12.222,7.944,3.81
1991-11-14 12:00:00,1991,11,14,3,8.5,6,0
1991-11-15 12:00:00,1991,11,15,2.5,10,5.833,2.286
1991-11-16 12:00:00,1991,11,16,-0.222,7,3.167,0.254
1991-11-17 12:00:00,1991,11,17,-0.611,8,2.889,0
1991-11-18 12:00:00,1991,11,18,1.889,7,5.444,0
1991-11-19 12:00:00,1991,11,19,1.889,11,6.833,2.794
1991-11-20 12:00:00,1991,11,20,0.389,6.5,3.389,2.794
1991-11-21 12:00:00,1991,11,21,-4,5.222,2.111,3.302
1991-11-22 12:00:00,1991,11,22,-4.278,1,-0.833,0
1991-11-23 12:00:00,1991,11,23,-1.278,6,3.222,0
1991-11-24 12:00:00,1991,11,24,0,8.278,4.167,0
1991-11-25 12:00:00,1991,11,25,-0.5,4.389,2.611,0
1991-11-26 12:00:00,1991,11,26,-0.278,8,3.444,0
1991-11-27 12:00:00,1991,11,27,2,8,4.556,0
1991-11-28 12:00:00,1991,11,28,1,8.389,3.389,0
1991-11-29 12:00:00,1991,11,29,1,6,2.778,0
1991-11-30 12:00:00,1991,11,30,0.5,10,3.611,0
1991-12-01 12:00:00,1991,12,1,-3,3.278,-0.056,0
1991-12-02 12:00:00,1991,12,2,-2.611,0,-1.167,0
1991-12-03 12:00:00,1991,12,3,-2.222,0,-0.944,0
1991-12-04 12:00:00,1991,12,4,-2.278,1.389,-0.222,0
1991-12-05 12:00:00,1991,12,5,-4,5.611,0.889,0.508
1991-12-06 12:00:00,1991,12,6,-5.111,4,-1.5,0.254
1991-12-07 12:00:00,1991,12,7,-3.111,2,0.556,0
1991-12-08 12:00:00,1991,12,8,0,4,1.944,0.508
1991-12-09 12:00:00,1991,12,9,-3,6,1.278,0
1991-12-10 12:00:00,1991,12,10,-8,0.222,-3.833,0
1991-12-11 12:00:00,1991,12,11,-7.889,2,-1.444,0
1991-12-12 12:00:00,1991,12,12,-3.278,3.278,-0.944,0
1991-12-13 12:00:00,1991,12,13,-6,4.389,-2.778,0
1991-12-14 12:00:00,1991,12,14,-7,6,-1.333,0
1991-12-15 12:00:00,1991,12,15,-2.222,4,-0.111,0
1991-12-16 12:00:00,1991,12,16,-1.222,4,1.5,0
1991-12-17 12:00:00,1991,12,17,1.778,8,4.444,6.858
1991-12-18 12:00:00,1991,12,18,4,8,6,11.684
1991-12-19 12:00:00,1991,12,19,4,11.222,7.833,11.684
1991-12-20 12:00:00,1991,12,20,1,6.278,4,24.13
1991-12-21 12:00:00,1991,12,21,1,12,5.667,0.508
1991-12-22 12:00:00,1991,12,22,9.389,13,11.5,32.258
1991-12-23 12:00:00,1991,12,23,7,12.222,10.944,7.112
1991-12-24 12:00:00,1991,12,24,3,10.778,5.056,1.524
1991-12-25 12:00:00,1991,12,25,0,6,3.389,1.016
1991-12-26 12:00:00,1991,12,26,-0.5,8.278,5.167,0
1991-12-27 12:00:00,1991,12,27,4.889,8.278,6.056,1.778
1991-12-28 12:00:00,1991,12,28,2.611,7.389,4.778,0.508
1991-12-29 12:00:00,1991,12,29,2,6,4.444,0
1991-12-30 12:00:00,1991,12,30,3,6,4.667,0.254
1991-12-31 12:00:00,1991,12,31,-0.278,4.722,1.944,0.254
1992-01-01 12:00:00,1992,1,1,1.611,6,3,0
1992-01-02 12:00:00,1992,1,2,1.722,8,5.333,0
1992-01-03 12:00:00,1992,1,3,-1.5,5.778,2.111,0
1992-01-04 12:00:00,1992,1,4,3.611,8.111,6.444,0
1992-01-05 12:00:00,1992,1,5,3.889,11,7.389,12.7
1992-01-06 12:00:00,1992,1,6,4,11,8.667,0
1992-01-07 12:00:00,1992,1,7,1,8.278,2.722,1.016
1992-01-08 12:00:00,1992,1,8,2,11,7.333,0
1992-01-09 12:00:00,1992,1,9,6,12,9.611,2.54
1992-01-10 12:00:00,1992,1,10,-3,8.389,4.889,1.27
1992-01-11 12:00:00,1992,1,11,-4,5.611,0.556,0.254
1992-01-12 12:00:00,1992,1,12,2,5,3.222,0
1992-01-13 12:00:00,1992,1,13,1.722,3.389,2.5,0.508
1992-01-14 12:00:00,1992,1,14,1.889,5.278,3.611,0.254
1992-01-15 12:00:00,1992,1,15,4.278,6.222,5.611,1.016
1992-01-16 12:00:00,1992,1,16,3,5.778,4.722,0
1992-01-17 12:00:00,1992,1,17,3.222,6.5,5,1.27
1992-01-18 12:00:00,1992,1,18,2.889,5.111,4,0
1992-01-19 12:00:00,1992,1,19,3.722,6,4.556,0
1992-01-20 12:00:00,1992,1,20,-5,6,2.5,8.89
1992-01-21 12:00:00,1992,1,21,-9,1.611,-3.944,0
1992-01-22 12:00:00,1992,1,22,-10,1,-4.944,0
1992-01-23 12:00:00,1992,1,23,-9.278,2,-4.111,0
1992-01-24 12:00:00,1992,1,24,-8,4.222,-3.389,0
1992-01-25 12:00:00,1992,1,25,-9,3,-3.944,0
1992-01-26 12:00:00,1992,1,26,-7,1,-1.611,0
1992-01-27 12:00:00,1992,1,27,-5,6,1,0.254
1992-01-28 12:00:00,1992,1,28,-5,4,-0.222,0
1992-01-29 12:00:00,1992,1,29,-6,8.278,-0.778,0
1992-01-30 12:00:00,1992,1,30,-6,1.778,-2.167,0
1992-01-31 12:00:00,1992,1,31,-3,0,-1.556,0
1992-02-01 12:00:00,1992,2,1,-2,0,-1.222,0
1992-02-02 12:00:00,1992,2,2,-3.5,-0.5,-1.833,0
1992-02-03 12:00:00,1992,2,3,-2.111,7,3.333,0
1992-02-04 12:00:00,1992,2,4,1,5.222,2.389,1.524
1992-02-05 12:00:00,1992,2,5,1,8,4.667,5.842
1992-02-06 12:00:00,1992,2,6,5,9.111,6.778,6.35
1992-02-07 12:00:00,1992,2,7,1,10.222,6.556,0
1992-02-08 12:00:00,1992,2,8,-4.222,10,2.944,0
1992-02-09 12:00:00,1992,2,9,0.5,10,5.444,0
1992-02-10 12:00:00,1992,2,10,4.611,9.722,6.056,2.286
1992-02-11 12:00:00,1992,2,11,4.5,8,6.611,1.524
1992-02-12 12:00:00,1992,2,12,6.389,13.111,10.389,6.604
1992-02-13 12:00:00,1992,2,13,5.889,12,8.778,3.048
1992-02-14 12:00:00,1992,2,14,5,9.389,7.056,1.016
1992-02-15 12:00:00,1992,2,15,6,12.222,8.611,0
1992-02-16 12:00:00,1992,2,16,1,7,3.722,1.778
1992-02-17 12:00:00,1992,2,17,-7,2.222,-0.889,1.778
1992-02-18 12:00:00,1992,2,18,-8.111,1,-3.722,1.524
1992-02-19 12:00:00,1992,2,19,-3.611,2.5,-0.111,0
1992-02-20 12:00:00,1992,2,20,0,4,1.889,0.254
1992-02-21 12:00:00,1992,2,21,-0.222,5.278,2.889,0.508
1992-02-22 12:00:00,1992,2,22,1.222,8,4.778,0
1992-02-23 12:00:00,1992,2,23,2.778,7,5.833,0
1992-02-24 12:00:00,1992,2,24,2,10,5.667,2.286
1992-02-25 12:00:00,1992,2,25,4.611,11,7.167,0
1992-02-26 12:00:00,1992,2,26,4,12,7.444,0
1992-02-27 12:00:00,1992,2,27,-0.389,15,7.167,0
1992-02-28 12:00:00,1992,2,28,2.389,17,9.333,0
1992-02-29 12:00:00,1992,2,29,1,18,9.667,0
1992-03-01 12:00:00,1992,3,1,4,17.389,9.944,0
1992-03-02 12:00:00,1992,3,2,2,11.389,7.056,0
1992-03-03 12:00:00,1992,3,3,2,11,7.389,0
1992-03-04 12:00:00,1992,3,4,5,15,9.611,0.254
1992-03-05 12:00:00,1992,3,5,2,17,9.611,0
1992-03-06 12:00:00,1992,3,6,1,12.889,8.111,5.08
1992-03-07 12:00:00,1992,3,7,-0.389,14,7,0.254
1992-03-08 12:00:00,1992,3,8,3,14.222,8.056,0
1992-03-09 12:00:00,1992,3,9,1,13.611,7.111,0
1992-03-10 12:00:00,1992,3,10,2.722,15,8.944,0
1992-03-11 12:00:00,1992,3,11,2,10.722,4.5,4.318
1992-03-12 12:00:00,1992,3,12,3,10.111,7.389,0.508
1992-03-13 12:00:00,1992,3,13,4,10.611,7.556,8.128
1992-03-14 12:00:00,1992,3,14,0.889,7.278,4.222,6.604
1992-03-15 12:00:00,1992,3,15,2.889,7,4.556,1.016
1992-03-16 12:00:00,1992,3,16,2.5,8.278,4.722,0
1992-03-17 12:00:00,1992,3,17,3.222,8.389,6.333,0
1992-03-18 12:00:00,1992,3,18,5,16.389,10.167,0.508
1992-03-19 12:00:00,1992,3,19,3.722,13,7.722,0.762
1992-03-20 12:00:00,1992,3,20,6.722,16.389,10.722,0.508
1992-03-21 12:00:00,1992,3,21,5,13,9.333,1.524
1992-03-22 12:00:00,1992,3,22,3.778,10,6.111,4.064
1992-03-23 12:00:00,1992,3,23,0.611,8.389,5.056,18.288
1992-03-24 12:00:00,1992,3,24,0.889,8.222,4.833,1.524
1992-03-25 12:00:00,1992,3,25,2.611,6.278,4.111,0
1992-03-26 12:00:00,1992,3,26,3,6,4.278,2.794
1992-03-27 12:00:00,1992,3,27,1.611,9.222,5,3.81
1992-03-28 12:00:00,1992,3,28,0.778,7,2.889,0.762
1992-03-29 12:00:00,1992,3,29,-1,8,4.167,1.016
1992-03-30 12:00:00,1992,3,30,4.722,14.222,8.889,0.508
1992-03-31 12:00:00,1992,3,31,4,16,9.944,0
1992-04-01 12:00:00,1992,4,1,3,10.389,6.444,5.842
1992-04-02 12:00:00,1992,4,2,2.611,11,6.833,0
1992-04-03 12:00:00,1992,4,3,4,11.611,7.222,0.508
1992-04-04 12:00:00,1992,4,4,2,9.389,5.833,0.508
1992-04-05 12:00:00,1992,4,5,-2,10.278,4.833,0
1992-04-06 12:00:00,1992,4,6,3.389,12.722,7.389,0
1992-04-07 12:00:00,1992,4,7,5,15,9.5,0
1992-04-08 12:00:00,1992,4,8,3.778,16.5,10,0
1992-04-09 12:00:00,1992,4,9,2.278,16.722,10.111,0
1992-04-10 12:00:00,1992,4,10,1,17.5,10.222,0
1992-04-11 12:00:00,1992,4,11,4.611,19,11,0
1992-04-12 12:00:00,1992,4,12,2.722,18.389,10.778,0
1992-04-13 12:00:00,1992,4,13,5.889,13.111,7.833,0.508
1992-04-14 12:00:00,1992,4,14,6,15.5,11.056,1.524
1992-04-15 12:00:00,1992,4,15,4,14.222,8.111,0
1992-04-16 12:00:00,1992,4,16,-1,7,3.167,1.524
1992-04-17 12:00:00,1992,4,17,-1,7.222,3.833,3.048
1992-04-18 12:00:00,1992,4,18,5,13,9.278,8.636
1992-04-19 12:00:00,1992,4,19,2,14,10.778,3.302
1992-04-20 12:00:00,1992,4,20,-1,13,6.333,0
1992-04-21 12:00:00,1992,4,21,1,18,10.222,0
1992-04-22 12:00:00,1992,4,22,3,16.389,9.778,0
1992-04-23 12:00:00,1992,4,23,7.889,13,9.722,1.27
1992-04-24 12:00:00,1992,4,24,7,18,13.167,3.302
1992-04-25 12:00:00,1992,4,25,10,18.389,14.333,0
