"SSP_Time","GCM","Year","Frost"
"SSP3 2050","CNRM-ESM2-1",2062,9
"SSP3 2050","CNRM-ESM2-1",2063,2
"SSP3 2050","CNRM-ESM2-1",2064,0
"SSP3 2050","CNRM-ESM2-1",2065,0
"SSP3 2050","CNRM-ESM2-1",2066,0
"SSP3 2050","CNRM-ESM2-1",2067,0
"SSP3 2050","CNRM-ESM2-1",2068,10
"SSP3 2050","CNRM-ESM2-1",2069,0
"SSP3 2050","CNRM-ESM2-1",2070,0
"SSP3 2050","CNRM-ESM2-1",2071,4
"SSP3 2050","CNRM-ESM2-1",2072,0
"SSP3 2050","CNRM-ESM2-1",2073,0
"SSP3 2050","CNRM-ESM2-1",2074,0
"SSP3 2050","CNRM-ESM2-1",2075,0
"SSP3 2050","CNRM-ESM2-1",2076,1
"SSP3 2050","CNRM-ESM2-1",2077,0
"SSP3 2050","CNRM-ESM2-1",2078,0
"SSP3 2050","CNRM-ESM2-1",2079,0
"SSP3 2050","CNRM-ESM2-1",2080,6
"SSP3 2050","CNRM-ESM2-1",2081,0
"SSP3 2050","CNRM-ESM2-1",2082,10
"SSP3 2050","CNRM-ESM2-1",2083,0
"SSP3 2050","CNRM-ESM2-1",2084,4
"SSP3 2050","CNRM-ESM2-1",2085,6
"SSP3 2050","CNRM-ESM2-1",2086,16
"SSP3 2050","CNRM-ESM2-1",2087,2
"SSP3 2050","CNRM-ESM2-1",2088,1
"SSP3 2050","CNRM-ESM2-1",2089,0
"SSP3 2050","CNRM-ESM2-1",2090,10
"SSP3 2050","CNRM-ESM2-1",2091,0
"SSP3 2050","CNRM-ESM2-1",2092,21
"SSP3 2050","CNRM-ESM2-1",2093,0
"SSP3 2050","CNRM-ESM2-1",2094,0
"SSP3 2050","CNRM-ESM2-1",2095,0
"SSP3 2050","CNRM-ESM2-1",2096,0
"SSP3 2050","CNRM-ESM2-1",2097,0
"SSP3 2050","CNRM-ESM2-1",2098,0
"SSP3 2050","CNRM-ESM2-1",2099,6
"SSP3 2050","CNRM-ESM2-1",2100,0
"SSP3 2050","EC-Earth3-AerChem",2002,3
"SSP3 2050","EC-Earth3-AerChem",2003,0
"SSP3 2050","EC-Earth3-AerChem",2004,4
"SSP3 2050","EC-Earth3-AerChem",2005,0
"SSP3 2050","EC-Earth3-AerChem",2006,7
"SSP3 2050","EC-Earth3-AerChem",2007,6
"SSP3 2050","EC-Earth3-AerChem",2008,26
"SSP3 2050","EC-Earth3-AerChem",2009,5
"SSP3 2050","EC-Earth3-AerChem",2010,27
"SSP3 2050","EC-Earth3-AerChem",2011,5
"SSP3 2050","EC-Earth3-AerChem",2012,0
"SSP3 2050","EC-Earth3-AerChem",2013,0
"SSP3 2050","EC-Earth3-AerChem",2014,0
"SSP3 2050","EC-Earth3-AerChem",2015,0
"SSP3 2050","EC-Earth3-AerChem",2016,0
"SSP3 2050","EC-Earth3-AerChem",2017,26
"SSP3 2050","EC-Earth3-AerChem",2018,0
"SSP3 2050","EC-Earth3-AerChem",2019,8
"SSP3 2050","EC-Earth3-AerChem",2020,0
"SSP3 2050","EC-Earth3-AerChem",2021,12
"SSP3 2050","EC-Earth3-AerChem",2022,21
"SSP3 2050","EC-Earth3-AerChem",2023,0
"SSP3 2050","EC-Earth3-AerChem",2024,1
"SSP3 2050","EC-Earth3-AerChem",2025,3
"SSP3 2050","EC-Earth3-AerChem",2026,0
"SSP3 2050","EC-Earth3-AerChem",2027,0
"SSP3 2050","EC-Earth3-AerChem",2028,0
"SSP3 2050","EC-Earth3-AerChem",2029,5
"SSP3 2050","EC-Earth3-AerChem",2030,8
"SSP3 2050","EC-Earth3-AerChem",2031,30
"SSP3 2050","EC-Earth3-AerChem",2032,0
"SSP3 2050","EC-Earth3-AerChem",2033,13
"SSP3 2050","EC-Earth3-AerChem",2034,9
"SSP3 2050","EC-Earth3-AerChem",2035,0
"SSP3 2050","EC-Earth3-AerChem",2036,5
"SSP3 2050","EC-Earth3-AerChem",2037,0
"SSP3 2050","EC-Earth3-AerChem",2038,0
"SSP3 2050","EC-Earth3-AerChem",2039,2
"SSP3 2050","EC-Earth3-AerChem",2040,8
"SSP3 2050","EC-Earth3-AerChem",2041,0
"SSP3 2050","EC-Earth3-AerChem",2042,7
"SSP3 2050","EC-Earth3-AerChem",2043,4
"SSP3 2050","EC-Earth3-AerChem",2044,3
"SSP3 2050","EC-Earth3-AerChem",2045,18
"SSP3 2050","EC-Earth3-AerChem",2046,1
"SSP3 2050","EC-Earth3-AerChem",2047,0
"SSP3 2050","EC-Earth3-AerChem",2048,21
"SSP3 2050","EC-Earth3-AerChem",2049,0
"SSP3 2050","EC-Earth3-AerChem",2050,0
"SSP3 2050","EC-Earth3-AerChem",2051,10
"SSP3 2050","EC-Earth3-AerChem",2052,0
"SSP3 2050","EC-Earth3-AerChem",2053,6
"SSP3 2050","EC-Earth3-AerChem",2054,6
"SSP3 2050","EC-Earth3-AerChem",2055,0
"SSP3 2050","EC-Earth3-AerChem",2056,0
"SSP3 2050","EC-Earth3-AerChem",2057,17
"SSP3 2050","EC-Earth3-AerChem",2058,22
"SSP3 2050","EC-Earth3-AerChem",2059,6
"SSP3 2050","EC-Earth3-AerChem",2060,7
"SSP3 2050","EC-Earth3-AerChem",2061,0
"SSP3 2050","EC-Earth3-AerChem",2062,0
"SSP3 2050","EC-Earth3-AerChem",2063,20
"SSP3 2050","EC-Earth3-AerChem",2064,0
"SSP3 2050","EC-Earth3-AerChem",2065,0
"SSP3 2050","EC-Earth3-AerChem",2066,5
"SSP3 2050","EC-Earth3-AerChem",2067,0
"SSP3 2050","EC-Earth3-AerChem",2068,46
"SSP3 2050","EC-Earth3-AerChem",2069,0
"SSP3 2050","EC-Earth3-AerChem",2070,0
"SSP3 2050","EC-Earth3-AerChem",2071,6
"SSP3 2050","EC-Earth3-AerChem",2072,0
"SSP3 2050","EC-Earth3-AerChem",2073,0
"SSP3 2050","EC-Earth3-AerChem",2074,41
"SSP3 2050","EC-Earth3-AerChem",2075,1
"SSP3 2050","EC-Earth3-AerChem",2076,0
"SSP3 2050","EC-Earth3-AerChem",2077,0
"SSP3 2050","EC-Earth3-AerChem",2078,0
"SSP3 2050","EC-Earth3-AerChem",2079,0
"SSP3 2050","EC-Earth3-AerChem",2080,6
"SSP3 2050","EC-Earth3-AerChem",2081,0
"SSP3 2050","EC-Earth3-AerChem",2082,3
"SSP3 2050","EC-Earth3-AerChem",2083,0
"SSP3 2050","EC-Earth3-AerChem",2084,0
"SSP3 2050","EC-Earth3-AerChem",2085,5
"SSP3 2050","EC-Earth3-AerChem",2086,15
"SSP3 2050","EC-Earth3-AerChem",2087,0
"SSP3 2050","EC-Earth3-AerChem",2088,2
"SSP3 2050","EC-Earth3-AerChem",2089,0
"SSP3 2050","EC-Earth3-AerChem",2090,15
"SSP3 2050","EC-Earth3-AerChem",2091,0
"SSP3 2050","EC-Earth3-AerChem",2092,0
"SSP3 2050","EC-Earth3-AerChem",2093,0
"SSP3 2050","EC-Earth3-AerChem",2094,10
"SSP3 2050","EC-Earth3-AerChem",2095,0
"SSP3 2050","EC-Earth3-AerChem",2096,0
"SSP3 2050","EC-Earth3-AerChem",2097,11
"SSP3 2050","EC-Earth3-AerChem",2098,3
"SSP3 2050","EC-Earth3-AerChem",2099,5
"SSP3 2050","EC-Earth3-AerChem",2100,0
"SSP3 2050","EC-Earth3-Veg-LR",2002,0
"SSP3 2050","EC-Earth3-Veg-LR",2003,0
"SSP3 2050","EC-Earth3-Veg-LR",2004,2
"SSP3 2050","EC-Earth3-Veg-LR",2005,0
"SSP3 2050","EC-Earth3-Veg-LR",2006,37
"SSP3 2050","EC-Earth3-Veg-LR",2007,7
"SSP3 2050","EC-Earth3-Veg-LR",2008,18
"SSP3 2050","EC-Earth3-Veg-LR",2009,0
"SSP3 2050","EC-Earth3-Veg-LR",2010,1
"SSP3 2050","EC-Earth3-Veg-LR",2011,14
"SSP3 2050","EC-Earth3-Veg-LR",2012,0
"SSP3 2050","EC-Earth3-Veg-LR",2013,0
"SSP3 2050","EC-Earth3-Veg-LR",2014,0
"SSP3 2050","EC-Earth3-Veg-LR",2015,0
"SSP3 2050","EC-Earth3-Veg-LR",2016,1
"SSP3 2050","EC-Earth3-Veg-LR",2017,7
"SSP3 2050","EC-Earth3-Veg-LR",2018,0
"SSP3 2050","EC-Earth3-Veg-LR",2019,14
"SSP3 2050","EC-Earth3-Veg-LR",2020,0
"SSP3 2050","EC-Earth3-Veg-LR",2021,37
"SSP3 2050","EC-Earth3-Veg-LR",2022,34
"SSP3 2050","EC-Earth3-Veg-LR",2023,5
"SSP3 2050","EC-Earth3-Veg-LR",2024,5
"SSP3 2050","EC-Earth3-Veg-LR",2025,0
"SSP3 2050","EC-Earth3-Veg-LR",2026,0
"SSP3 2050","EC-Earth3-Veg-LR",2027,0
"SSP3 2050","EC-Earth3-Veg-LR",2028,0
"SSP3 2050","EC-Earth3-Veg-LR",2029,5
"SSP3 2050","EC-Earth3-Veg-LR",2030,4
"SSP3 2050","EC-Earth3-Veg-LR",2031,17
"SSP3 2050","EC-Earth3-Veg-LR",2032,0
"SSP3 2050","EC-Earth3-Veg-LR",2033,0
"SSP3 2050","EC-Earth3-Veg-LR",2034,0
"SSP3 2050","EC-Earth3-Veg-LR",2035,0
"SSP3 2050","EC-Earth3-Veg-LR",2036,8
"SSP3 2050","EC-Earth3-Veg-LR",2037,0
"SSP3 2050","EC-Earth3-Veg-LR",2038,0
"SSP3 2050","EC-Earth3-Veg-LR",2039,5
"SSP3 2050","EC-Earth3-Veg-LR",2040,0
"SSP3 2050","EC-Earth3-Veg-LR",2041,0
"SSP3 2050","EC-Earth3-Veg-LR",2042,0
"SSP3 2050","EC-Earth3-Veg-LR",2043,0
"SSP3 2050","EC-Earth3-Veg-LR",2044,13
"SSP3 2050","EC-Earth3-Veg-LR",2045,0
"SSP3 2050","EC-Earth3-Veg-LR",2046,7
"SSP3 2050","EC-Earth3-Veg-LR",2047,0
"SSP3 2050","EC-Earth3-Veg-LR",2048,5
"SSP3 2050","EC-Earth3-Veg-LR",2049,0
"SSP3 2050","EC-Earth3-Veg-LR",2050,0
"SSP3 2050","EC-Earth3-Veg-LR",2051,18
"SSP3 2050","EC-Earth3-Veg-LR",2052,0
"SSP3 2050","EC-Earth3-Veg-LR",2053,3
"SSP3 2050","EC-Earth3-Veg-LR",2054,1
"SSP3 2050","EC-Earth3-Veg-LR",2055,0
"SSP3 2050","EC-Earth3-Veg-LR",2056,0
"SSP3 2050","EC-Earth3-Veg-LR",2057,0
"SSP3 2050","EC-Earth3-Veg-LR",2058,0
"SSP3 2050","EC-Earth3-Veg-LR",2059,6
"SSP3 2050","EC-Earth3-Veg-LR",2060,10
"SSP3 2050","EC-Earth3-Veg-LR",2061,0
"SSP3 2050","EC-Earth3-Veg-LR",2062,0
"SSP3 2050","EC-Earth3-Veg-LR",2063,3
"SSP3 2050","EC-Earth3-Veg-LR",2064,0
"SSP3 2050","EC-Earth3-Veg-LR",2065,0
"SSP3 2050","EC-Earth3-Veg-LR",2066,18
"SSP3 2050","EC-Earth3-Veg-LR",2067,0
"SSP3 2050","EC-Earth3-Veg-LR",2068,0
"SSP3 2050","EC-Earth3-Veg-LR",2069,2
"SSP3 2050","EC-Earth3-Veg-LR",2070,0
"SSP3 2050","EC-Earth3-Veg-LR",2071,19
"SSP3 2050","EC-Earth3-Veg-LR",2072,0
"SSP3 2050","EC-Earth3-Veg-LR",2073,0
"SSP3 2050","EC-Earth3-Veg-LR",2074,4
"SSP3 2050","EC-Earth3-Veg-LR",2075,0
"SSP3 2050","EC-Earth3-Veg-LR",2076,0
"SSP3 2050","EC-Earth3-Veg-LR",2077,2
"SSP3 2050","EC-Earth3-Veg-LR",2078,0
"SSP3 2050","EC-Earth3-Veg-LR",2079,0
"SSP3 2050","EC-Earth3-Veg-LR",2080,7
"SSP3 2050","EC-Earth3-Veg-LR",2081,0
"SSP3 2050","EC-Earth3-Veg-LR",2082,0
"SSP3 2050","EC-Earth3-Veg-LR",2083,0
"SSP3 2050","EC-Earth3-Veg-LR",2084,22
"SSP3 2050","EC-Earth3-Veg-LR",2085,0
"SSP3 2050","EC-Earth3-Veg-LR",2086,0
"SSP3 2050","EC-Earth3-Veg-LR",2087,1
"SSP3 2050","EC-Earth3-Veg-LR",2088,6
"SSP3 2050","EC-Earth3-Veg-LR",2089,0
"SSP3 2050","EC-Earth3-Veg-LR",2090,11
"SSP3 2050","EC-Earth3-Veg-LR",2091,0
"SSP3 2050","EC-Earth3-Veg-LR",2092,0
"SSP3 2050","EC-Earth3-Veg-LR",2093,0
"SSP3 2050","EC-Earth3-Veg-LR",2094,9
"SSP3 2050","EC-Earth3-Veg-LR",2095,0
"SSP3 2050","EC-Earth3-Veg-LR",2096,0
"SSP3 2050","EC-Earth3-Veg-LR",2097,4
"SSP3 2050","EC-Earth3-Veg-LR",2098,0
"SSP3 2050","EC-Earth3-Veg-LR",2099,0
"SSP3 2050","EC-Earth3-Veg-LR",2100,0
"SSP3 2050","FGOALS-g3",2002,0
"SSP3 2050","FGOALS-g3",2003,0
"SSP3 2050","FGOALS-g3",2004,1
"SSP3 2050","FGOALS-g3",2005,5
"SSP3 2050","FGOALS-g3",2006,47
"SSP3 2050","FGOALS-g3",2007,6
"SSP3 2050","FGOALS-g3",2008,15
"SSP3 2050","FGOALS-g3",2009,0
"SSP3 2050","FGOALS-g3",2010,0
"SSP3 2050","FGOALS-g3",2011,7
"SSP3 2050","FGOALS-g3",2012,0
"SSP3 2050","FGOALS-g3",2013,0
"SSP3 2050","FGOALS-g3",2014,0
"SSP3 2050","FGOALS-g3",2015,0
"SSP3 2050","FGOALS-g3",2016,1
"SSP3 2050","FGOALS-g3",2017,6
"SSP3 2050","FGOALS-g3",2018,0
"SSP3 2050","FGOALS-g3",2019,14
"SSP3 2050","FGOALS-g3",2020,0
"SSP3 2050","FGOALS-g3",2021,17
"SSP3 2050","FGOALS-g3",2022,21
"SSP3 2050","FGOALS-g3",2023,0
"SSP3 2050","FGOALS-g3",2024,5
"SSP3 2050","FGOALS-g3",2025,0
"SSP3 2050","FGOALS-g3",2026,0
"SSP3 2050","FGOALS-g3",2027,0
"SSP3 2050","FGOALS-g3",2028,0
"SSP3 2050","FGOALS-g3",2029,4
"SSP3 2050","FGOALS-g3",2030,4
"SSP3 2050","FGOALS-g3",2031,9
"SSP3 2050","FGOALS-g3",2032,0
"SSP3 2050","FGOALS-g3",2033,0
"SSP3 2050","FGOALS-g3",2034,0
"SSP3 2050","FGOALS-g3",2035,0
"SSP3 2050","FGOALS-g3",2036,6
"SSP3 2050","FGOALS-g3",2037,0
"SSP3 2050","FGOALS-g3",2038,0
"SSP3 2050","FGOALS-g3",2039,0
"SSP3 2050","FGOALS-g3",2040,0
"SSP3 2050","FGOALS-g3",2041,0
"SSP3 2050","FGOALS-g3",2042,0
"SSP3 2050","FGOALS-g3",2043,0
"SSP3 2050","FGOALS-g3",2044,5
"SSP3 2050","FGOALS-g3",2045,0
"SSP3 2050","FGOALS-g3",2046,0
"SSP3 2050","FGOALS-g3",2047,5
"SSP3 2050","FGOALS-g3",2048,8
"SSP3 2050","FGOALS-g3",2049,0
"SSP3 2050","FGOALS-g3",2050,0
"SSP3 2050","FGOALS-g3",2051,18
"SSP3 2050","FGOALS-g3",2052,0
"SSP3 2050","FGOALS-g3",2053,0
"SSP3 2050","FGOALS-g3",2054,0
"SSP3 2050","FGOALS-g3",2055,0
"SSP3 2050","FGOALS-g3",2056,0
"SSP3 2050","FGOALS-g3",2057,0
"SSP3 2050","FGOALS-g3",2058,0
"SSP3 2050","FGOALS-g3",2059,2
"SSP3 2050","FGOALS-g3",2060,8
"SSP3 2050","FGOALS-g3",2061,0
"SSP3 2050","FGOALS-g3",2062,0
"SSP3 2050","FGOALS-g3",2063,3
"SSP3 2050","FGOALS-g3",2064,0
"SSP3 2050","FGOALS-g3",2065,0
"SSP3 2050","FGOALS-g3",2066,6
"SSP3 2050","FGOALS-g3",2067,0
"SSP3 2050","FGOALS-g3",2068,11
"SSP3 2050","FGOALS-g3",2069,1
"SSP3 2050","FGOALS-g3",2070,0
"SSP3 2050","FGOALS-g3",2071,17
"SSP3 2050","FGOALS-g3",2072,0
"SSP3 2050","FGOALS-g3",2073,0
"SSP3 2050","FGOALS-g3",2074,4
"SSP3 2050","FGOALS-g3",2075,0
"SSP3 2050","FGOALS-g3",2076,0
"SSP3 2050","FGOALS-g3",2077,1
"SSP3 2050","FGOALS-g3",2078,0
"SSP3 2050","FGOALS-g3",2079,0
"SSP3 2050","FGOALS-g3",2080,0
"SSP3 2050","FGOALS-g3",2081,0
"SSP3 2050","FGOALS-g3",2082,0
"SSP3 2050","FGOALS-g3",2083,0
"SSP3 2050","FGOALS-g3",2084,14
"SSP3 2050","FGOALS-g3",2085,0
"SSP3 2050","FGOALS-g3",2086,0
"SSP3 2050","FGOALS-g3",2087,2
"SSP3 2050","FGOALS-g3",2088,0
"SSP3 2050","FGOALS-g3",2089,0
"SSP3 2050","FGOALS-g3",2090,9
"SSP3 2050","FGOALS-g3",2091,0
"SSP3 2050","FGOALS-g3",2092,4
"SSP3 2050","FGOALS-g3",2093,0
"SSP3 2050","FGOALS-g3",2094,7
"SSP3 2050","FGOALS-g3",2095,0
"SSP3 2050","FGOALS-g3",2096,0
"SSP3 2050","FGOALS-g3",2097,4
"SSP3 2050","FGOALS-g3",2098,0
"SSP3 2050","FGOALS-g3",2099,0
"SSP3 2050","FGOALS-g3",2100,0
"SSP3 2050","GFDL-ESM4",2002,0
"SSP3 2050","GFDL-ESM4",2003,0
"SSP3 2050","GFDL-ESM4",2004,1
"SSP3 2050","GFDL-ESM4",2005,0
"SSP3 2050","GFDL-ESM4",2006,16
"SSP3 2050","GFDL-ESM4",2007,8
"SSP3 2050","GFDL-ESM4",2008,12
"SSP3 2050","GFDL-ESM4",2009,0
"SSP3 2050","GFDL-ESM4",2010,1
"SSP3 2050","GFDL-ESM4",2011,8
"SSP3 2050","GFDL-ESM4",2012,0
"SSP3 2050","GFDL-ESM4",2013,0
"SSP3 2050","GFDL-ESM4",2014,0
"SSP3 2050","GFDL-ESM4",2015,0
"SSP3 2050","GFDL-ESM4",2016,1
"SSP3 2050","GFDL-ESM4",2017,7
"SSP3 2050","GFDL-ESM4",2018,0
"SSP3 2050","GFDL-ESM4",2019,16
"SSP3 2050","GFDL-ESM4",2020,0
"SSP3 2050","GFDL-ESM4",2021,36
"SSP3 2050","GFDL-ESM4",2022,35
"SSP3 2050","GFDL-ESM4",2023,0
"SSP3 2050","GFDL-ESM4",2024,4
"SSP3 2050","GFDL-ESM4",2025,0
"SSP3 2050","GFDL-ESM4",2026,0
"SSP3 2050","GFDL-ESM4",2027,0
"SSP3 2050","GFDL-ESM4",2028,0
"SSP3 2050","GFDL-ESM4",2029,4
"SSP3 2050","GFDL-ESM4",2030,4
"SSP3 2050","GFDL-ESM4",2031,21
"SSP3 2050","GFDL-ESM4",2032,0
"SSP3 2050","GFDL-ESM4",2033,7
"SSP3 2050","GFDL-ESM4",2034,0
"SSP3 2050","GFDL-ESM4",2035,0
"SSP3 2050","GFDL-ESM4",2036,5
"SSP3 2050","GFDL-ESM4",2037,0
"SSP3 2050","GFDL-ESM4",2038,0
"SSP3 2050","GFDL-ESM4",2039,0
"SSP3 2050","GFDL-ESM4",2040,0
"SSP3 2050","GFDL-ESM4",2041,0
"SSP3 2050","GFDL-ESM4",2042,0
"SSP3 2050","GFDL-ESM4",2043,0
"SSP3 2050","GFDL-ESM4",2044,4
"SSP3 2050","GFDL-ESM4",2045,7
"SSP3 2050","GFDL-ESM4",2046,0
"SSP3 2050","GFDL-ESM4",2047,5
"SSP3 2050","GFDL-ESM4",2048,12
"SSP3 2050","GFDL-ESM4",2049,0
"SSP3 2050","GFDL-ESM4",2050,0
"SSP3 2050","GFDL-ESM4",2051,11
"SSP3 2050","GFDL-ESM4",2052,0
"SSP3 2050","GFDL-ESM4",2053,3
"SSP3 2050","GFDL-ESM4",2054,4
"SSP3 2050","GFDL-ESM4",2055,0
"SSP3 2050","GFDL-ESM4",2056,0
"SSP3 2050","GFDL-ESM4",2057,3
"SSP3 2050","GFDL-ESM4",2058,0
"SSP3 2050","GFDL-ESM4",2059,5
"SSP3 2050","GFDL-ESM4",2060,9
"SSP3 2050","GFDL-ESM4",2061,0
"SSP3 2050","GFDL-ESM4",2062,0
"SSP3 2050","GFDL-ESM4",2063,4
"SSP3 2050","GFDL-ESM4",2064,0
"SSP3 2050","GFDL-ESM4",2065,0
"SSP3 2050","GFDL-ESM4",2066,13
"SSP3 2050","GFDL-ESM4",2067,0
"SSP3 2050","GFDL-ESM4",2068,10
"SSP3 2050","GFDL-ESM4",2069,1
"SSP3 2050","GFDL-ESM4",2070,0
"SSP3 2050","GFDL-ESM4",2071,21
"SSP3 2050","GFDL-ESM4",2072,0
"SSP3 2050","GFDL-ESM4",2073,0
"SSP3 2050","GFDL-ESM4",2074,4
"SSP3 2050","GFDL-ESM4",2075,7
"SSP3 2050","GFDL-ESM4",2076,0
"SSP3 2050","GFDL-ESM4",2077,1
"SSP3 2050","GFDL-ESM4",2078,0
"SSP3 2050","GFDL-ESM4",2079,0
"SSP3 2050","GFDL-ESM4",2080,0
"SSP3 2050","GFDL-ESM4",2081,2
"SSP3 2050","GFDL-ESM4",2082,1
"SSP3 2050","GFDL-ESM4",2083,0
"SSP3 2050","GFDL-ESM4",2084,21
"SSP3 2050","GFDL-ESM4",2085,1
"SSP3 2050","GFDL-ESM4",2086,0
"SSP3 2050","GFDL-ESM4",2087,3
"SSP3 2050","GFDL-ESM4",2088,0
"SSP3 2050","GFDL-ESM4",2089,0
"SSP3 2050","GFDL-ESM4",2090,0
"SSP3 2050","GFDL-ESM4",2091,0
"SSP3 2050","GFDL-ESM4",2092,0
"SSP3 2050","GFDL-ESM4",2093,0
"SSP3 2050","GFDL-ESM4",2094,6
"SSP3 2050","GFDL-ESM4",2095,0
"SSP3 2050","GFDL-ESM4",2096,0
"SSP3 2050","GFDL-ESM4",2097,7
"SSP3 2050","GFDL-ESM4",2098,0
"SSP3 2050","GFDL-ESM4",2099,0
"SSP3 2050","GFDL-ESM4",2100,0
"SSP3 2050","INM-CM4-8",2002,0
"SSP3 2050","INM-CM4-8",2003,3
"SSP3 2050","INM-CM4-8",2004,0
"SSP3 2050","INM-CM4-8",2005,0
"SSP3 2050","INM-CM4-8",2006,5
"SSP3 2050","INM-CM4-8",2007,8
"SSP3 2050","INM-CM4-8",2008,9
"SSP3 2050","INM-CM4-8",2009,3
"SSP3 2050","INM-CM4-8",2010,19
"SSP3 2050","INM-CM4-8",2011,5
"SSP3 2050","INM-CM4-8",2012,6
"SSP3 2050","INM-CM4-8",2013,0
"SSP3 2050","INM-CM4-8",2014,0
"SSP3 2050","INM-CM4-8",2015,0
"SSP3 2050","INM-CM4-8",2016,0
"SSP3 2050","INM-CM4-8",2017,13
"SSP3 2050","INM-CM4-8",2018,0
"SSP3 2050","INM-CM4-8",2019,0
"SSP3 2050","INM-CM4-8",2020,0
"SSP3 2050","INM-CM4-8",2021,5
"SSP3 2050","INM-CM4-8",2022,12
"SSP3 2050","INM-CM4-8",2023,0
"SSP3 2050","INM-CM4-8",2024,0
"SSP3 2050","INM-CM4-8",2025,2
"SSP3 2050","INM-CM4-8",2026,0
"SSP3 2050","INM-CM4-8",2027,0
"SSP3 2050","INM-CM4-8",2028,0
"SSP3 2050","INM-CM4-8",2029,7
"SSP3 2050","INM-CM4-8",2030,6
"SSP3 2050","INM-CM4-8",2031,4
"SSP3 2050","INM-CM4-8",2032,0
"SSP3 2050","INM-CM4-8",2033,0
"SSP3 2050","INM-CM4-8",2034,7
"SSP3 2050","INM-CM4-8",2035,0
"SSP3 2050","INM-CM4-8",2036,0
"SSP3 2050","INM-CM4-8",2037,0
"SSP3 2050","INM-CM4-8",2038,0
"SSP3 2050","INM-CM4-8",2039,0
"SSP3 2050","INM-CM4-8",2040,6
"SSP3 2050","INM-CM4-8",2041,0
"SSP3 2050","INM-CM4-8",2042,19
"SSP3 2050","INM-CM4-8",2043,18
"SSP3 2050","INM-CM4-8",2044,3
"SSP3 2050","INM-CM4-8",2045,7
"SSP3 2050","INM-CM4-8",2046,12
"SSP3 2050","INM-CM4-8",2047,0
"SSP3 2050","INM-CM4-8",2048,0
"SSP3 2050","INM-CM4-8",2049,0
"SSP3 2050","INM-CM4-8",2050,0
"SSP3 2050","INM-CM4-8",2051,0
"SSP3 2050","INM-CM4-8",2052,0
"SSP3 2050","INM-CM4-8",2053,16
"SSP3 2050","INM-CM4-8",2054,4
"SSP3 2050","INM-CM4-8",2055,0
"SSP3 2050","INM-CM4-8",2056,9
"SSP3 2050","INM-CM4-8",2057,12
"SSP3 2050","INM-CM4-8",2058,0
"SSP3 2050","INM-CM4-8",2059,4
"SSP3 2050","INM-CM4-8",2060,1
"SSP3 2050","INM-CM4-8",2061,0
"SSP3 2050","INM-CM4-8",2062,8
"SSP3 2050","INM-CM4-8",2063,1
"SSP3 2050","INM-CM4-8",2064,0
"SSP3 2050","INM-CM4-8",2065,0
"SSP3 2050","INM-CM4-8",2066,0
"SSP3 2050","INM-CM4-8",2067,0
"SSP3 2050","INM-CM4-8",2068,8
"SSP3 2050","INM-CM4-8",2069,0
"SSP3 2050","INM-CM4-8",2070,0
"SSP3 2050","INM-CM4-8",2071,3
"SSP3 2050","INM-CM4-8",2072,0
"SSP3 2050","INM-CM4-8",2073,0
"SSP3 2050","INM-CM4-8",2074,27
"SSP3 2050","INM-CM4-8",2075,0
"SSP3 2050","INM-CM4-8",2076,1
"SSP3 2050","INM-CM4-8",2077,0
"SSP3 2050","INM-CM4-8",2078,0
"SSP3 2050","INM-CM4-8",2079,0
"SSP3 2050","INM-CM4-8",2080,5
"SSP3 2050","INM-CM4-8",2081,0
"SSP3 2050","INM-CM4-8",2082,3
"SSP3 2050","INM-CM4-8",2083,0
"SSP3 2050","INM-CM4-8",2084,4
"SSP3 2050","INM-CM4-8",2085,4
"SSP3 2050","INM-CM4-8",2086,16
"SSP3 2050","INM-CM4-8",2087,2
"SSP3 2050","INM-CM4-8",2088,0
"SSP3 2050","INM-CM4-8",2089,0
"SSP3 2050","INM-CM4-8",2090,10
"SSP3 2050","INM-CM4-8",2091,0
"SSP3 2050","INM-CM4-8",2092,4
"SSP3 2050","INM-CM4-8",2093,0
"SSP3 2050","INM-CM4-8",2094,0
"SSP3 2050","INM-CM4-8",2095,0
"SSP3 2050","INM-CM4-8",2096,0
"SSP3 2050","INM-CM4-8",2097,0
"SSP3 2050","INM-CM4-8",2098,0
"SSP3 2050","INM-CM4-8",2099,6
"SSP3 2050","INM-CM4-8",2100,0
"SSP3 2050","INM-CM5-0",2002,0
"SSP3 2050","INM-CM5-0",2003,0
"SSP3 2050","INM-CM5-0",2004,5
"SSP3 2050","INM-CM5-0",2005,7
"SSP3 2050","INM-CM5-0",2006,5
"SSP3 2050","INM-CM5-0",2007,0
"SSP3 2050","INM-CM5-0",2008,11
"SSP3 2050","INM-CM5-0",2009,1
"SSP3 2050","INM-CM5-0",2010,8
"SSP3 2050","INM-CM5-0",2011,19
"SSP3 2050","INM-CM5-0",2012,0
"SSP3 2050","INM-CM5-0",2013,9
"SSP3 2050","INM-CM5-0",2014,0
"SSP3 2050","INM-CM5-0",2015,11
"SSP3 2050","INM-CM5-0",2016,3
"SSP3 2050","INM-CM5-0",2017,5
"SSP3 2050","INM-CM5-0",2018,0
"SSP3 2050","INM-CM5-0",2019,26
"SSP3 2050","INM-CM5-0",2020,24
"SSP3 2050","INM-CM5-0",2021,11
"SSP3 2050","INM-CM5-0",2022,10
